"Obs","age","male","xeduc","raceeth","marstat","pcyears","workyrs","pcincQ","ksaimeQ","fpchome","censusPoverty","pcretacct","pcwlth","pcwlthret","year","_TYPE_","_PAGE_","_TABLE_","count_Sum","below100_Mean","below200_Mean","xSSIe_Mean","pctoti_Mean","PCCENSUSINCOME_Mean","pcNetTOTI_Mean","pcNetCensusIncome_Mean"
"1756",".",".",".",".",".",".",".","bottom quintile",".","Home Owner",".",".",".",".",2045,000000010000001,1,5,".",".",".",".",10290.34,".",".","."
"1757",".",".",".",".",".",".",".","bottom quintile",".","Home Owner",".",".",".",".",2055,000000010000001,1,5,".",".",".",".",11060.88,".",".","."
"1758",".",".",".",".",".",".",".","bottom quintile",".","Home Owner",".",".",".",".",2065,000000010000001,1,5,".",".",".",".",11964.60,".",".","."
"1759",".",".",".",".",".",".",".","2nd quintile",".","Home Owner",".",".",".",".",2015,000000010000001,1,5,".",".",".",".",23863.56,".",".","."
"1760",".",".",".",".",".",".",".","2nd quintile",".","Home Owner",".",".",".",".",2025,000000010000001,1,5,".",".",".",".",25568.23,".",".","."
"1761",".",".",".",".",".",".",".","2nd quintile",".","Home Owner",".",".",".",".",2035,000000010000001,1,5,".",".",".",".",22740.87,".",".","."
"1762",".",".",".",".",".",".",".","2nd quintile",".","Home Owner",".",".",".",".",2045,000000010000001,1,5,".",".",".",".",23588.77,".",".","."
"1763",".",".",".",".",".",".",".","2nd quintile",".","Home Owner",".",".",".",".",2055,000000010000001,1,5,".",".",".",".",25324.25,".",".","."
"1764",".",".",".",".",".",".",".","2nd quintile",".","Home Owner",".",".",".",".",2065,000000010000001,1,5,".",".",".",".",27486.89,".",".","."
"1765",".",".",".",".",".",".",".","3rd quintile",".","Home Owner",".",".",".",".",2015,000000010000001,1,5,".",".",".",".",38050.03,".",".","."
"1766",".",".",".",".",".",".",".","3rd quintile",".","Home Owner",".",".",".",".",2025,000000010000001,1,5,".",".",".",".",41173.48,".",".","."
"1767",".",".",".",".",".",".",".","3rd quintile",".","Home Owner",".",".",".",".",2035,000000010000001,1,5,".",".",".",".",38435.54,".",".","."
"1768",".",".",".",".",".",".",".","3rd quintile",".","Home Owner",".",".",".",".",2045,000000010000001,1,5,".",".",".",".",40017.75,".",".","."
"1769",".",".",".",".",".",".",".","3rd quintile",".","Home Owner",".",".",".",".",2055,000000010000001,1,5,".",".",".",".",43246.80,".",".","."
"1770",".",".",".",".",".",".",".","3rd quintile",".","Home Owner",".",".",".",".",2065,000000010000001,1,5,".",".",".",".",46707.13,".",".","."
"1771",".",".",".",".",".",".",".","4th quintile",".","Home Owner",".",".",".",".",2015,000000010000001,1,5,".",".",".",".",60535.50,".",".","."
"1772",".",".",".",".",".",".",".","4th quintile",".","Home Owner",".",".",".",".",2025,000000010000001,1,5,".",".",".",".",65708.57,".",".","."
"1773",".",".",".",".",".",".",".","4th quintile",".","Home Owner",".",".",".",".",2035,000000010000001,1,5,".",".",".",".",64825.34,".",".","."
"1774",".",".",".",".",".",".",".","4th quintile",".","Home Owner",".",".",".",".",2045,000000010000001,1,5,".",".",".",".",68576.24,".",".","."
"1775",".",".",".",".",".",".",".","4th quintile",".","Home Owner",".",".",".",".",2055,000000010000001,1,5,".",".",".",".",74672.49,".",".","."
"1776",".",".",".",".",".",".",".","4th quintile",".","Home Owner",".",".",".",".",2065,000000010000001,1,5,".",".",".",".",80329.11,".",".","."
"1777",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2015,000000010000001,1,5,".",".",".",".",159339.76,".",".","."
"1778",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2025,000000010000001,1,5,".",".",".",".",173290.25,".",".","."
"1779",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2035,000000010000001,1,5,".",".",".",".",182241.44,".",".","."
"1780",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2045,000000010000001,1,5,".",".",".",".",201277.41,".",".","."
"1781",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2055,000000010000001,1,5,".",".",".",".",216061.69,".",".","."
"1782",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2065,000000010000001,1,5,".",".",".",".",226042.81,".",".","."
"1783",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2015,000000001000001,1,5,".",".",".",".",17717.65,".",".","."
"1784",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2025,000000001000001,1,5,".",".",".",".",17531.77,".",".","."
"1785",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2035,000000001000001,1,5,".",".",".",".",16248.62,".",".","."
"1786",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2045,000000001000001,1,5,".",".",".",".",17282.10,".",".","."
"1787",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2055,000000001000001,1,5,".",".",".",".",19084.47,".",".","."
"1788",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2065,000000001000001,1,5,".",".",".",".",20893.89,".",".","."
"1789",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2015,000000001000001,1,5,".",".",".",".",35349.29,".",".","."
"1790",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2025,000000001000001,1,5,".",".",".",".",35358.11,".",".","."
"1791",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2035,000000001000001,1,5,".",".",".",".",31359.48,".",".","."
"1792",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2045,000000001000001,1,5,".",".",".",".",32829.76,".",".","."
"1793",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2055,000000001000001,1,5,".",".",".",".",34749.41,".",".","."
"1794",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2065,000000001000001,1,5,".",".",".",".",38017.49,".",".","."
"1795",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2015,000000001000001,1,5,".",".",".",".",46217.40,".",".","."
"1796",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2025,000000001000001,1,5,".",".",".",".",49570.50,".",".","."
"1797",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2035,000000001000001,1,5,".",".",".",".",47640.91,".",".","."
"1798",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2045,000000001000001,1,5,".",".",".",".",49044.49,".",".","."
"1799",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2055,000000001000001,1,5,".",".",".",".",52187.28,".",".","."
"1800",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2065,000000001000001,1,5,".",".",".",".",56729.37,".",".","."
"1801",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2015,000000001000001,1,5,".",".",".",".",64639.37,".",".","."
"1802",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2025,000000001000001,1,5,".",".",".",".",71732.33,".",".","."
"1803",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2035,000000001000001,1,5,".",".",".",".",71591.26,".",".","."
"1804",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2045,000000001000001,1,5,".",".",".",".",75254.25,".",".","."
"1805",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2055,000000001000001,1,5,".",".",".",".",81430.42,".",".","."
"1806",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2065,000000001000001,1,5,".",".",".",".",86512.73,".",".","."
"1807",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2015,000000001000001,1,5,".",".",".",".",128422.80,".",".","."
"1808",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2025,000000001000001,1,5,".",".",".",".",142680.14,".",".","."
"1809",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2035,000000001000001,1,5,".",".",".",".",151264.57,".",".","."
"1810",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2045,000000001000001,1,5,".",".",".",".",169320.14,".",".","."
"1811",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2055,000000001000001,1,5,".",".",".",".",182908.77,".",".","."
"1812",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2065,000000001000001,1,5,".",".",".",".",190374.93,".",".","."
"1813",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,000000000100001,1,5,".",".",".",".",65814.11,".",".","."
"1814",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,000000000100001,1,5,".",".",".",".",71822.00,".",".","."
"1815",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,000000000100001,1,5,".",".",".",".",72558.01,".",".","."
"1816",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,000000000100001,1,5,".",".",".",".",79646.83,".",".","."
"1817",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,000000000100001,1,5,".",".",".",".",86414.48,".",".","."
"1818",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,000000000100001,1,5,".",".",".",".",91699.25,".",".","."
"1819",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2015,000000000100001,1,5,".",".",".",".",29307.89,".",".","."
"1820",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2025,000000000100001,1,5,".",".",".",".",30459.22,".",".","."
"1821",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2035,000000000100001,1,5,".",".",".",".",30905.52,".",".","."
"1822",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2045,000000000100001,1,5,".",".",".",".",33834.01,".",".","."
"1823",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2055,000000000100001,1,5,".",".",".",".",37630.05,".",".","."
"1824",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2065,000000000100001,1,5,".",".",".",".",41051.52,".",".","."
"1825",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2015,000000000010001,1,5,".",".",".",".",11793.24,".",".","."
"1826",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2025,000000000010001,1,5,".",".",".",".",11578.88,".",".","."
"1827",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2035,000000000010001,1,5,".",".",".",".",12517.83,".",".","."
"1828",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2045,000000000010001,1,5,".",".",".",".",12764.22,".",".","."
"1829",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2055,000000000010001,1,5,".",".",".",".",12634.43,".",".","."
"1830",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2065,000000000010001,1,5,".",".",".",".",13887.34,".",".","."
"1831",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2015,000000000010001,1,5,".",".",".",".",23765.80,".",".","."
"1832",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2025,000000000010001,1,5,".",".",".",".",22560.11,".",".","."
"1833",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2035,000000000010001,1,5,".",".",".",".",24156.60,".",".","."
"1834",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2045,000000000010001,1,5,".",".",".",".",24057.75,".",".","."
"1835",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2055,000000000010001,1,5,".",".",".",".",24891.01,".",".","."
"1836",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2065,000000000010001,1,5,".",".",".",".",25171.92,".",".","."
"1837",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2015,000000000010001,1,5,".",".",".",".",42596.55,".",".","."
"1838",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2025,000000000010001,1,5,".",".",".",".",40956.35,".",".","."
"1839",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2035,000000000010001,1,5,".",".",".",".",43040.93,".",".","."
"1840",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2045,000000000010001,1,5,".",".",".",".",41660.26,".",".","."
"1841",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2055,000000000010001,1,5,".",".",".",".",42037.79,".",".","."
"1842",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2065,000000000010001,1,5,".",".",".",".",41679.72,".",".","."
"1843",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2015,000000000010001,1,5,".",".",".",".",96512.57,".",".","."
"1844",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2025,000000000010001,1,5,".",".",".",".",100500.95,".",".","."
"1845",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2035,000000000010001,1,5,".",".",".",".",105335.10,".",".","."
"1846",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2045,000000000010001,1,5,".",".",".",".",113598.28,".",".","."
"1847",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2055,000000000010001,1,5,".",".",".",".",117612.28,".",".","."
"1848",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2065,000000000010001,1,5,".",".",".",".",118545.41,".",".","."
"1849",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2015,000000000001001,1,5,".",".",".",".",28425.56,".",".","."
"1850",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2025,000000000001001,1,5,".",".",".",".",28005.25,".",".","."
"1851",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2035,000000000001001,1,5,".",".",".",".",26290.35,".",".","."
"1852",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2045,000000000001001,1,5,".",".",".",".",28938.74,".",".","."
"1853",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2055,000000000001001,1,5,".",".",".",".",31860.92,".",".","."
"1854",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2065,000000000001001,1,5,".",".",".",".",34571.06,".",".","."
"1855",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2015,000000000001001,1,5,".",".",".",".",37642.87,".",".","."
"1856",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2025,000000000001001,1,5,".",".",".",".",35106.21,".",".","."
"1857",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2035,000000000001001,1,5,".",".",".",".",30112.21,".",".","."
"1858",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2045,000000000001001,1,5,".",".",".",".",29191.61,".",".","."
"1859",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2055,000000000001001,1,5,".",".",".",".",30275.88,".",".","."
"1860",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2065,000000000001001,1,5,".",".",".",".",31306.19,".",".","."
"1861",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2015,000000000001001,1,5,".",".",".",".",43197.26,".",".","."
"1862",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2025,000000000001001,1,5,".",".",".",".",41573.75,".",".","."
"1863",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2035,000000000001001,1,5,".",".",".",".",38957.65,".",".","."
"1864",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2045,000000000001001,1,5,".",".",".",".",38198.49,".",".","."
"1865",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2055,000000000001001,1,5,".",".",".",".",38701.44,".",".","."
"1866",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2065,000000000001001,1,5,".",".",".",".",39933.94,".",".","."
"1867",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2015,000000000001001,1,5,".",".",".",".",86785.55,".",".","."
"1868",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2025,000000000001001,1,5,".",".",".",".",90419.04,".",".","."
"1869",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2035,000000000001001,1,5,".",".",".",".",90041.78,".",".","."
"1870",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2045,000000000001001,1,5,".",".",".",".",97049.07,".",".","."
"1871",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2055,000000000001001,1,5,".",".",".",".",102608.52,".",".","."
"1872",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2065,000000000001001,1,5,".",".",".",".",106517.24,".",".","."
"1873",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2015,000000000000101,1,5,".",".",".",".",14082.07,".",".","."
"1874",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2025,000000000000101,1,5,".",".",".",".",14540.15,".",".","."
"1875",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2035,000000000000101,1,5,".",".",".",".",14754.48,".",".","."
"1876",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2045,000000000000101,1,5,".",".",".",".",16501.37,".",".","."
"1877",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2055,000000000000101,1,5,".",".",".",".",18558.99,".",".","."
"1878",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2065,000000000000101,1,5,".",".",".",".",21080.15,".",".","."
"1879",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2015,000000000000101,1,5,".",".",".",".",24730.07,".",".","."
"1880",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2025,000000000000101,1,5,".",".",".",".",27104.03,".",".","."
"1881",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2035,000000000000101,1,5,".",".",".",".",25425.73,".",".","."
"1882",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2045,000000000000101,1,5,".",".",".",".",26327.56,".",".","."
"1883",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2055,000000000000101,1,5,".",".",".",".",29678.96,".",".","."
"1884",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2065,000000000000101,1,5,".",".",".",".",32706.08,".",".","."
"1885",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2015,000000000000101,1,5,".",".",".",".",34661.84,".",".","."
"1886",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2025,000000000000101,1,5,".",".",".",".",36312.24,".",".","."
"1887",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2035,000000000000101,1,5,".",".",".",".",33953.93,".",".","."
"1888",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2045,000000000000101,1,5,".",".",".",".",35485.57,".",".","."
"1889",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2055,000000000000101,1,5,".",".",".",".",38193.61,".",".","."
"1890",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2065,000000000000101,1,5,".",".",".",".",40762.73,".",".","."
"1891",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2015,000000000000101,1,5,".",".",".",".",82912.55,".",".","."
"1892",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2025,000000000000101,1,5,".",".",".",".",87575.61,".",".","."
"1893",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2035,000000000000101,1,5,".",".",".",".",87460.84,".",".","."
"1894",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2045,000000000000101,1,5,".",".",".",".",93754.66,".",".","."
"1895",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2055,000000000000101,1,5,".",".",".",".",98661.87,".",".","."
"1896",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2065,000000000000101,1,5,".",".",".",".",101745.75,".",".","."
"1897",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2015,000000000000011,1,5,".",".",".",".",13130.22,".",".","."
"1898",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2025,000000000000011,1,5,".",".",".",".",12659.12,".",".","."
"1899",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2035,000000000000011,1,5,".",".",".",".",12542.55,".",".","."
"1900",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2045,000000000000011,1,5,".",".",".",".",13795.85,".",".","."
"1901",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2055,000000000000011,1,5,".",".",".",".",15463.59,".",".","."
"1902",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2065,000000000000011,1,5,".",".",".",".",17736.39,".",".","."
"1903",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2015,000000000000011,1,5,".",".",".",".",18698.62,".",".","."
"1904",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2025,000000000000011,1,5,".",".",".",".",18891.44,".",".","."
"1905",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2035,000000000000011,1,5,".",".",".",".",16508.78,".",".","."
"1906",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2045,000000000000011,1,5,".",".",".",".",17484.98,".",".","."
"1907",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2055,000000000000011,1,5,".",".",".",".",19619.08,".",".","."
"1908",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","0k -  5k",2065,000000000000011,1,5,".",".",".",".",20684.16,".",".","."
"1909",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","5k - 25k",2015,000000000000011,1,5,".",".",".",".",24487.74,".",".","."
"1910",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","5k - 25k",2025,000000000000011,1,5,".",".",".",".",23851.26,".",".","."
"1911",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","5k - 25k",2035,000000000000011,1,5,".",".",".",".",20913.63,".",".","."
"1912",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","5k - 25k",2045,000000000000011,1,5,".",".",".",".",21931.35,".",".","."
"1913",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","5k - 25k",2055,000000000000011,1,5,".",".",".",".",23073.00,".",".","."
"1914",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","5k - 25k",2065,000000000000011,1,5,".",".",".",".",24337.05,".",".","."
"1915",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","25k +",2015,000000000000011,1,5,".",".",".",".",74532.20,".",".","."
"1916",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","25k +",2025,000000000000011,1,5,".",".",".",".",78021.90,".",".","."
"1917",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","25k +",2035,000000000000011,1,5,".",".",".",".",77334.90,".",".","."
"1918",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","25k +",2045,000000000000011,1,5,".",".",".",".",82934.99,".",".","."
"1919",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","25k +",2055,000000000000011,1,5,".",".",".",".",87791.82,".",".","."
"1920",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","25k +",2065,000000000000011,1,5,".",".",".",".",91744.69,".",".","."
"1921",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,000000000000001,1,6,".",".",".",".",".",37765.73,".","."
"1922",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,000000000000001,1,6,".",".",".",".",".",40989.48,".","."
"1923",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,000000000000001,1,6,".",".",".",".",".",40575.44,".","."
"1924",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,000000000000001,1,6,".",".",".",".",".",44554.85,".","."
"1925",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,000000000000001,1,6,".",".",".",".",".",50666.17,".","."
"1926",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,000000000000001,1,6,".",".",".",".",".",55104.11,".","."
"1927","62-69",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,100000000000001,1,6,".",".",".",".",".",41686.30,".","."
"1928","62-69",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,100000000000001,1,6,".",".",".",".",".",42055.47,".","."
"1929","62-69",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,100000000000001,1,6,".",".",".",".",".",46615.31,".","."
"1930","62-69",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,100000000000001,1,6,".",".",".",".",".",50928.34,".","."
"1931","62-69",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,100000000000001,1,6,".",".",".",".",".",59516.77,".","."
"1932","62-69",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,100000000000001,1,6,".",".",".",".",".",63647.59,".","."
"1933","70-74",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,100000000000001,1,6,".",".",".",".",".",41005.37,".","."
"1934","70-74",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,100000000000001,1,6,".",".",".",".",".",45074.48,".","."
"1935","70-74",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,100000000000001,1,6,".",".",".",".",".",41433.42,".","."
"1936","70-74",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,100000000000001,1,6,".",".",".",".",".",50014.73,".","."
"1937","70-74",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,100000000000001,1,6,".",".",".",".",".",54057.91,".","."
"1938","70-74",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,100000000000001,1,6,".",".",".",".",".",61204.16,".","."
"1939","75-79",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,100000000000001,1,6,".",".",".",".",".",34581.07,".","."
"1940","75-79",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,100000000000001,1,6,".",".",".",".",".",40541.18,".","."
"1941","75-79",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,100000000000001,1,6,".",".",".",".",".",36041.69,".","."
"1942","75-79",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,100000000000001,1,6,".",".",".",".",".",43882.74,".","."
"1943","75-79",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,100000000000001,1,6,".",".",".",".",".",46766.93,".","."
"1944","75-79",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,100000000000001,1,6,".",".",".",".",".",52693.10,".","."
"1945","80-84",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,100000000000001,1,6,".",".",".",".",".",30858.65,".","."
"1946","80-84",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,100000000000001,1,6,".",".",".",".",".",36922.94,".","."
