"Obs","age","male","xeduc","raceeth","marstat","pcyears","workyrs","pcincQ","ksaimeQ","fpchome","censusPoverty","pcretacct","pcwlth","pcwlthret","year","_TYPE_","_PAGE_","_TABLE_","count_Sum","below100_Mean","below200_Mean","xSSIe_Mean","pctoti_Mean","PCCENSUSINCOME_Mean","pcNetTOTI_Mean","pcNetCensusIncome_Mean"
"2378",".",".",".","1.White",".",".",".",".",".","Home Owner",".",".",".",".",2025,000100000000001,1,7,".",".",".",".",".",".",80060.91,"."
"2379",".",".",".","1.White",".",".",".",".",".","Home Owner",".",".",".",".",2035,000100000000001,1,7,".",".",".",".",".",".",83221.87,"."
"2380",".",".",".","1.White",".",".",".",".",".","Home Owner",".",".",".",".",2045,000100000000001,1,7,".",".",".",".",".",".",88386.80,"."
"2381",".",".",".","1.White",".",".",".",".",".","Home Owner",".",".",".",".",2055,000100000000001,1,7,".",".",".",".",".",".",92755.29,"."
"2382",".",".",".","1.White",".",".",".",".",".","Home Owner",".",".",".",".",2065,000100000000001,1,7,".",".",".",".",".",".",97571.37,"."
"2383",".",".",".","2.Black",".",".",".",".",".","Home Owner",".",".",".",".",2015,000100000000001,1,7,".",".",".",".",".",".",33212.12,"."
"2384",".",".",".","2.Black",".",".",".",".",".","Home Owner",".",".",".",".",2025,000100000000001,1,7,".",".",".",".",".",".",37821.79,"."
"2385",".",".",".","2.Black",".",".",".",".",".","Home Owner",".",".",".",".",2035,000100000000001,1,7,".",".",".",".",".",".",40802.98,"."
"2386",".",".",".","2.Black",".",".",".",".",".","Home Owner",".",".",".",".",2045,000100000000001,1,7,".",".",".",".",".",".",44437.66,"."
"2387",".",".",".","2.Black",".",".",".",".",".","Home Owner",".",".",".",".",2055,000100000000001,1,7,".",".",".",".",".",".",50082.48,"."
"2388",".",".",".","2.Black",".",".",".",".",".","Home Owner",".",".",".",".",2065,000100000000001,1,7,".",".",".",".",".",".",54041.08,"."
"2389",".",".",".","3.Hispanic",".",".",".",".",".","Home Owner",".",".",".",".",2015,000100000000001,1,7,".",".",".",".",".",".",28711.51,"."
"2390",".",".",".","3.Hispanic",".",".",".",".",".","Home Owner",".",".",".",".",2025,000100000000001,1,7,".",".",".",".",".",".",33376.91,"."
"2391",".",".",".","3.Hispanic",".",".",".",".",".","Home Owner",".",".",".",".",2035,000100000000001,1,7,".",".",".",".",".",".",40193.42,"."
"2392",".",".",".","3.Hispanic",".",".",".",".",".","Home Owner",".",".",".",".",2045,000100000000001,1,7,".",".",".",".",".",".",46193.76,"."
"2393",".",".",".","3.Hispanic",".",".",".",".",".","Home Owner",".",".",".",".",2055,000100000000001,1,7,".",".",".",".",".",".",54517.56,"."
"2394",".",".",".","3.Hispanic",".",".",".",".",".","Home Owner",".",".",".",".",2065,000100000000001,1,7,".",".",".",".",".",".",62555.33,"."
"2395",".",".",".","4.Other",".",".",".",".",".","Home Owner",".",".",".",".",2015,000100000000001,1,7,".",".",".",".",".",".",55609.89,"."
"2396",".",".",".","4.Other",".",".",".",".",".","Home Owner",".",".",".",".",2025,000100000000001,1,7,".",".",".",".",".",".",62186.23,"."
"2397",".",".",".","4.Other",".",".",".",".",".","Home Owner",".",".",".",".",2035,000100000000001,1,7,".",".",".",".",".",".",64724.42,"."
"2398",".",".",".","4.Other",".",".",".",".",".","Home Owner",".",".",".",".",2045,000100000000001,1,7,".",".",".",".",".",".",68477.47,"."
"2399",".",".",".","4.Other",".",".",".",".",".","Home Owner",".",".",".",".",2055,000100000000001,1,7,".",".",".",".",".",".",70670.28,"."
"2400",".",".",".","4.Other",".",".",".",".",".","Home Owner",".",".",".",".",2065,000100000000001,1,7,".",".",".",".",".",".",76154.75,"."
"2401",".",".",".",".","Married",".",".",".",".","Home Owner",".",".",".",".",2015,000010000000001,1,7,".",".",".",".",".",".",74742.69,"."
"2402",".",".",".",".","Married",".",".",".",".","Home Owner",".",".",".",".",2025,000010000000001,1,7,".",".",".",".",".",".",79241.56,"."
"2403",".",".",".",".","Married",".",".",".",".","Home Owner",".",".",".",".",2035,000010000000001,1,7,".",".",".",".",".",".",80263.94,"."
"2404",".",".",".",".","Married",".",".",".",".","Home Owner",".",".",".",".",2045,000010000000001,1,7,".",".",".",".",".",".",83724.61,"."
"2405",".",".",".",".","Married",".",".",".",".","Home Owner",".",".",".",".",2055,000010000000001,1,7,".",".",".",".",".",".",88589.83,"."
"2406",".",".",".",".","Married",".",".",".",".","Home Owner",".",".",".",".",2065,000010000000001,1,7,".",".",".",".",".",".",94238.95,"."
"2407",".",".",".",".","Widowed",".",".",".",".","Home Owner",".",".",".",".",2015,000010000000001,1,7,".",".",".",".",".",".",50262.75,"."
"2408",".",".",".",".","Widowed",".",".",".",".","Home Owner",".",".",".",".",2025,000010000000001,1,7,".",".",".",".",".",".",62030.92,"."
"2409",".",".",".",".","Widowed",".",".",".",".","Home Owner",".",".",".",".",2035,000010000000001,1,7,".",".",".",".",".",".",66158.48,"."
"2410",".",".",".",".","Widowed",".",".",".",".","Home Owner",".",".",".",".",2045,000010000000001,1,7,".",".",".",".",".",".",68252.28,"."
"2411",".",".",".",".","Widowed",".",".",".",".","Home Owner",".",".",".",".",2055,000010000000001,1,7,".",".",".",".",".",".",66656.59,"."
"2412",".",".",".",".","Widowed",".",".",".",".","Home Owner",".",".",".",".",2065,000010000000001,1,7,".",".",".",".",".",".",70580.10,"."
"2413",".",".",".",".","Divorced",".",".",".",".","Home Owner",".",".",".",".",2015,000010000000001,1,7,".",".",".",".",".",".",51609.57,"."
"2414",".",".",".",".","Divorced",".",".",".",".","Home Owner",".",".",".",".",2025,000010000000001,1,7,".",".",".",".",".",".",51580.24,"."
"2415",".",".",".",".","Divorced",".",".",".",".","Home Owner",".",".",".",".",2035,000010000000001,1,7,".",".",".",".",".",".",55656.74,"."
"2416",".",".",".",".","Divorced",".",".",".",".","Home Owner",".",".",".",".",2045,000010000000001,1,7,".",".",".",".",".",".",64306.51,"."
"2417",".",".",".",".","Divorced",".",".",".",".","Home Owner",".",".",".",".",2055,000010000000001,1,7,".",".",".",".",".",".",71296.35,"."
"2418",".",".",".",".","Divorced",".",".",".",".","Home Owner",".",".",".",".",2065,000010000000001,1,7,".",".",".",".",".",".",70935.00,"."
"2419",".",".",".",".","Single",".",".",".",".","Home Owner",".",".",".",".",2015,000010000000001,1,7,".",".",".",".",".",".",42191.80,"."
"2420",".",".",".",".","Single",".",".",".",".","Home Owner",".",".",".",".",2025,000010000000001,1,7,".",".",".",".",".",".",46319.56,"."
"2421",".",".",".",".","Single",".",".",".",".","Home Owner",".",".",".",".",2035,000010000000001,1,7,".",".",".",".",".",".",52995.11,"."
"2422",".",".",".",".","Single",".",".",".",".","Home Owner",".",".",".",".",2045,000010000000001,1,7,".",".",".",".",".",".",56102.77,"."
"2423",".",".",".",".","Single",".",".",".",".","Home Owner",".",".",".",".",2055,000010000000001,1,7,".",".",".",".",".",".",60739.82,"."
"2424",".",".",".",".","Single",".",".",".",".","Home Owner",".",".",".",".",2065,000010000000001,1,7,".",".",".",".",".",".",64724.62,"."
"2425",".",".",".",".",".","0-9",".",".",".","Home Owner",".",".",".",".",2015,000001000000001,1,7,".",".",".",".",".",".",8226.95,"."
"2426",".",".",".",".",".","0-9",".",".",".","Home Owner",".",".",".",".",2025,000001000000001,1,7,".",".",".",".",".",".",7340.38,"."
"2427",".",".",".",".",".","0-9",".",".",".","Home Owner",".",".",".",".",2035,000001000000001,1,7,".",".",".",".",".",".",6546.16,"."
"2428",".",".",".",".",".","0-9",".",".",".","Home Owner",".",".",".",".",2045,000001000000001,1,7,".",".",".",".",".",".",6584.23,"."
"2429",".",".",".",".",".","0-9",".",".",".","Home Owner",".",".",".",".",2055,000001000000001,1,7,".",".",".",".",".",".",5820.75,"."
"2430",".",".",".",".",".","0-9",".",".",".","Home Owner",".",".",".",".",2065,000001000000001,1,7,".",".",".",".",".",".",6733.15,"."
"2431",".",".",".",".",".","10-14",".",".",".","Home Owner",".",".",".",".",2015,000001000000001,1,7,".",".",".",".",".",".",25592.52,"."
"2432",".",".",".",".",".","10-14",".",".",".","Home Owner",".",".",".",".",2025,000001000000001,1,7,".",".",".",".",".",".",20142.09,"."
"2433",".",".",".",".",".","10-14",".",".",".","Home Owner",".",".",".",".",2035,000001000000001,1,7,".",".",".",".",".",".",19070.33,"."
"2434",".",".",".",".",".","10-14",".",".",".","Home Owner",".",".",".",".",2045,000001000000001,1,7,".",".",".",".",".",".",16984.22,"."
"2435",".",".",".",".",".","10-14",".",".",".","Home Owner",".",".",".",".",2055,000001000000001,1,7,".",".",".",".",".",".",19723.47,"."
"2436",".",".",".",".",".","10-14",".",".",".","Home Owner",".",".",".",".",2065,000001000000001,1,7,".",".",".",".",".",".",20883.19,"."
"2437",".",".",".",".",".","15-19",".",".",".","Home Owner",".",".",".",".",2015,000001000000001,1,7,".",".",".",".",".",".",33229.01,"."
"2438",".",".",".",".",".","15-19",".",".",".","Home Owner",".",".",".",".",2025,000001000000001,1,7,".",".",".",".",".",".",33750.48,"."
"2439",".",".",".",".",".","15-19",".",".",".","Home Owner",".",".",".",".",2035,000001000000001,1,7,".",".",".",".",".",".",27427.82,"."
"2440",".",".",".",".",".","15-19",".",".",".","Home Owner",".",".",".",".",2045,000001000000001,1,7,".",".",".",".",".",".",25526.60,"."
"2441",".",".",".",".",".","15-19",".",".",".","Home Owner",".",".",".",".",2055,000001000000001,1,7,".",".",".",".",".",".",26356.63,"."
"2442",".",".",".",".",".","15-19",".",".",".","Home Owner",".",".",".",".",2065,000001000000001,1,7,".",".",".",".",".",".",29023.50,"."
"2443",".",".",".",".",".","20-24",".",".",".","Home Owner",".",".",".",".",2015,000001000000001,1,7,".",".",".",".",".",".",38118.43,"."
"2444",".",".",".",".",".","20-24",".",".",".","Home Owner",".",".",".",".",2025,000001000000001,1,7,".",".",".",".",".",".",36390.12,"."
"2445",".",".",".",".",".","20-24",".",".",".","Home Owner",".",".",".",".",2035,000001000000001,1,7,".",".",".",".",".",".",36930.99,"."
"2446",".",".",".",".",".","20-24",".",".",".","Home Owner",".",".",".",".",2045,000001000000001,1,7,".",".",".",".",".",".",37406.45,"."
"2447",".",".",".",".",".","20-24",".",".",".","Home Owner",".",".",".",".",2055,000001000000001,1,7,".",".",".",".",".",".",35756.96,"."
"2448",".",".",".",".",".","20-24",".",".",".","Home Owner",".",".",".",".",2065,000001000000001,1,7,".",".",".",".",".",".",38945.73,"."
"2449",".",".",".",".",".","25-29",".",".",".","Home Owner",".",".",".",".",2015,000001000000001,1,7,".",".",".",".",".",".",48998.68,"."
"2450",".",".",".",".",".","25-29",".",".",".","Home Owner",".",".",".",".",2025,000001000000001,1,7,".",".",".",".",".",".",47762.64,"."
"2451",".",".",".",".",".","25-29",".",".",".","Home Owner",".",".",".",".",2035,000001000000001,1,7,".",".",".",".",".",".",43426.11,"."
"2452",".",".",".",".",".","25-29",".",".",".","Home Owner",".",".",".",".",2045,000001000000001,1,7,".",".",".",".",".",".",41421.25,"."
"2453",".",".",".",".",".","25-29",".",".",".","Home Owner",".",".",".",".",2055,000001000000001,1,7,".",".",".",".",".",".",44334.00,"."
"2454",".",".",".",".",".","25-29",".",".",".","Home Owner",".",".",".",".",2065,000001000000001,1,7,".",".",".",".",".",".",47219.69,"."
"2455",".",".",".",".",".","30-34",".",".",".","Home Owner",".",".",".",".",2015,000001000000001,1,7,".",".",".",".",".",".",56141.43,"."
"2456",".",".",".",".",".","30-34",".",".",".","Home Owner",".",".",".",".",2025,000001000000001,1,7,".",".",".",".",".",".",55168.86,"."
"2457",".",".",".",".",".","30-34",".",".",".","Home Owner",".",".",".",".",2035,000001000000001,1,7,".",".",".",".",".",".",51632.48,"."
"2458",".",".",".",".",".","30-34",".",".",".","Home Owner",".",".",".",".",2045,000001000000001,1,7,".",".",".",".",".",".",52424.59,"."
"2459",".",".",".",".",".","30-34",".",".",".","Home Owner",".",".",".",".",2055,000001000000001,1,7,".",".",".",".",".",".",54095.99,"."
"2460",".",".",".",".",".","30-34",".",".",".","Home Owner",".",".",".",".",2065,000001000000001,1,7,".",".",".",".",".",".",59480.91,"."
"2461",".",".",".",".",".","35-39",".",".",".","Home Owner",".",".",".",".",2015,000001000000001,1,7,".",".",".",".",".",".",62548.18,"."
"2462",".",".",".",".",".","35-39",".",".",".","Home Owner",".",".",".",".",2025,000001000000001,1,7,".",".",".",".",".",".",63407.72,"."
"2463",".",".",".",".",".","35-39",".",".",".","Home Owner",".",".",".",".",2035,000001000000001,1,7,".",".",".",".",".",".",62050.27,"."
"2464",".",".",".",".",".","35-39",".",".",".","Home Owner",".",".",".",".",2045,000001000000001,1,7,".",".",".",".",".",".",62127.55,"."
"2465",".",".",".",".",".","35-39",".",".",".","Home Owner",".",".",".",".",2055,000001000000001,1,7,".",".",".",".",".",".",68401.03,"."
"2466",".",".",".",".",".","35-39",".",".",".","Home Owner",".",".",".",".",2065,000001000000001,1,7,".",".",".",".",".",".",71683.96,"."
"2467",".",".",".",".",".","40+",".",".",".","Home Owner",".",".",".",".",2015,000001000000001,1,7,".",".",".",".",".",".",86156.14,"."
"2468",".",".",".",".",".","40+",".",".",".","Home Owner",".",".",".",".",2025,000001000000001,1,7,".",".",".",".",".",".",89981.22,"."
"2469",".",".",".",".",".","40+",".",".",".","Home Owner",".",".",".",".",2035,000001000000001,1,7,".",".",".",".",".",".",92247.81,"."
"2470",".",".",".",".",".","40+",".",".",".","Home Owner",".",".",".",".",2045,000001000000001,1,7,".",".",".",".",".",".",97714.69,"."
"2471",".",".",".",".",".","40+",".",".",".","Home Owner",".",".",".",".",2055,000001000000001,1,7,".",".",".",".",".",".",102663.54,"."
"2472",".",".",".",".",".","40+",".",".",".","Home Owner",".",".",".",".",2065,000001000000001,1,7,".",".",".",".",".",".",108034.11,"."
"2473",".",".",".",".",".",".","0-9",".",".","Home Owner",".",".",".",".",2015,000000100000001,1,7,".",".",".",".",".",".",24772.65,"."
"2474",".",".",".",".",".",".","0-9",".",".","Home Owner",".",".",".",".",2025,000000100000001,1,7,".",".",".",".",".",".",24216.79,"."
"2475",".",".",".",".",".",".","0-9",".",".","Home Owner",".",".",".",".",2035,000000100000001,1,7,".",".",".",".",".",".",22640.44,"."
"2476",".",".",".",".",".",".","0-9",".",".","Home Owner",".",".",".",".",2045,000000100000001,1,7,".",".",".",".",".",".",23009.85,"."
"2477",".",".",".",".",".",".","0-9",".",".","Home Owner",".",".",".",".",2055,000000100000001,1,7,".",".",".",".",".",".",21349.88,"."
"2478",".",".",".",".",".",".","0-9",".",".","Home Owner",".",".",".",".",2065,000000100000001,1,7,".",".",".",".",".",".",23898.76,"."
"2479",".",".",".",".",".",".","10-14",".",".","Home Owner",".",".",".",".",2015,000000100000001,1,7,".",".",".",".",".",".",34794.39,"."
"2480",".",".",".",".",".",".","10-14",".",".","Home Owner",".",".",".",".",2025,000000100000001,1,7,".",".",".",".",".",".",31466.12,"."
"2481",".",".",".",".",".",".","10-14",".",".","Home Owner",".",".",".",".",2035,000000100000001,1,7,".",".",".",".",".",".",30083.46,"."
"2482",".",".",".",".",".",".","10-14",".",".","Home Owner",".",".",".",".",2045,000000100000001,1,7,".",".",".",".",".",".",30742.34,"."
"2483",".",".",".",".",".",".","10-14",".",".","Home Owner",".",".",".",".",2055,000000100000001,1,7,".",".",".",".",".",".",33726.72,"."
"2484",".",".",".",".",".",".","10-14",".",".","Home Owner",".",".",".",".",2065,000000100000001,1,7,".",".",".",".",".",".",36772.71,"."
"2485",".",".",".",".",".",".","15-19",".",".","Home Owner",".",".",".",".",2015,000000100000001,1,7,".",".",".",".",".",".",43091.57,"."
"2486",".",".",".",".",".",".","15-19",".",".","Home Owner",".",".",".",".",2025,000000100000001,1,7,".",".",".",".",".",".",44006.67,"."
"2487",".",".",".",".",".",".","15-19",".",".","Home Owner",".",".",".",".",2035,000000100000001,1,7,".",".",".",".",".",".",40731.17,"."
"2488",".",".",".",".",".",".","15-19",".",".","Home Owner",".",".",".",".",2045,000000100000001,1,7,".",".",".",".",".",".",37836.51,"."
"2489",".",".",".",".",".",".","15-19",".",".","Home Owner",".",".",".",".",2055,000000100000001,1,7,".",".",".",".",".",".",38058.34,"."
"2490",".",".",".",".",".",".","15-19",".",".","Home Owner",".",".",".",".",2065,000000100000001,1,7,".",".",".",".",".",".",41084.09,"."
"2491",".",".",".",".",".",".","20-24",".",".","Home Owner",".",".",".",".",2015,000000100000001,1,7,".",".",".",".",".",".",41778.01,"."
"2492",".",".",".",".",".",".","20-24",".",".","Home Owner",".",".",".",".",2025,000000100000001,1,7,".",".",".",".",".",".",42868.34,"."
"2493",".",".",".",".",".",".","20-24",".",".","Home Owner",".",".",".",".",2035,000000100000001,1,7,".",".",".",".",".",".",40914.08,"."
"2494",".",".",".",".",".",".","20-24",".",".","Home Owner",".",".",".",".",2045,000000100000001,1,7,".",".",".",".",".",".",38595.73,"."
"2495",".",".",".",".",".",".","20-24",".",".","Home Owner",".",".",".",".",2055,000000100000001,1,7,".",".",".",".",".",".",42386.78,"."
"2496",".",".",".",".",".",".","20-24",".",".","Home Owner",".",".",".",".",2065,000000100000001,1,7,".",".",".",".",".",".",46093.17,"."
"2497",".",".",".",".",".",".","25-29",".",".","Home Owner",".",".",".",".",2015,000000100000001,1,7,".",".",".",".",".",".",47938.29,"."
"2498",".",".",".",".",".",".","25-29",".",".","Home Owner",".",".",".",".",2025,000000100000001,1,7,".",".",".",".",".",".",47583.54,"."
"2499",".",".",".",".",".",".","25-29",".",".","Home Owner",".",".",".",".",2035,000000100000001,1,7,".",".",".",".",".",".",43788.31,"."
"2500",".",".",".",".",".",".","25-29",".",".","Home Owner",".",".",".",".",2045,000000100000001,1,7,".",".",".",".",".",".",44789.17,"."
"2501",".",".",".",".",".",".","25-29",".",".","Home Owner",".",".",".",".",2055,000000100000001,1,7,".",".",".",".",".",".",48679.19,"."
"2502",".",".",".",".",".",".","25-29",".",".","Home Owner",".",".",".",".",2065,000000100000001,1,7,".",".",".",".",".",".",52240.48,"."
"2503",".",".",".",".",".",".","30-34",".",".","Home Owner",".",".",".",".",2015,000000100000001,1,7,".",".",".",".",".",".",53459.49,"."
"2504",".",".",".",".",".",".","30-34",".",".","Home Owner",".",".",".",".",2025,000000100000001,1,7,".",".",".",".",".",".",51596.67,"."
"2505",".",".",".",".",".",".","30-34",".",".","Home Owner",".",".",".",".",2035,000000100000001,1,7,".",".",".",".",".",".",49124.34,"."
"2506",".",".",".",".",".",".","30-34",".",".","Home Owner",".",".",".",".",2045,000000100000001,1,7,".",".",".",".",".",".",50439.94,"."
"2507",".",".",".",".",".",".","30-34",".",".","Home Owner",".",".",".",".",2055,000000100000001,1,7,".",".",".",".",".",".",53888.86,"."
"2508",".",".",".",".",".",".","30-34",".",".","Home Owner",".",".",".",".",2065,000000100000001,1,7,".",".",".",".",".",".",57875.88,"."
"2509",".",".",".",".",".",".","35-39",".",".","Home Owner",".",".",".",".",2015,000000100000001,1,7,".",".",".",".",".",".",60689.68,"."
"2510",".",".",".",".",".",".","35-39",".",".","Home Owner",".",".",".",".",2025,000000100000001,1,7,".",".",".",".",".",".",57524.74,"."
"2511",".",".",".",".",".",".","35-39",".",".","Home Owner",".",".",".",".",2035,000000100000001,1,7,".",".",".",".",".",".",55825.47,"."
"2512",".",".",".",".",".",".","35-39",".",".","Home Owner",".",".",".",".",2045,000000100000001,1,7,".",".",".",".",".",".",58442.52,"."
"2513",".",".",".",".",".",".","35-39",".",".","Home Owner",".",".",".",".",2055,000000100000001,1,7,".",".",".",".",".",".",62137.92,"."
"2514",".",".",".",".",".",".","35-39",".",".","Home Owner",".",".",".",".",2065,000000100000001,1,7,".",".",".",".",".",".",67068.39,"."
"2515",".",".",".",".",".",".","40+",".",".","Home Owner",".",".",".",".",2015,000000100000001,1,7,".",".",".",".",".",".",82794.43,"."
"2516",".",".",".",".",".",".","40+",".",".","Home Owner",".",".",".",".",2025,000000100000001,1,7,".",".",".",".",".",".",87815.50,"."
"2517",".",".",".",".",".",".","40+",".",".","Home Owner",".",".",".",".",2035,000000100000001,1,7,".",".",".",".",".",".",89957.16,"."
"2518",".",".",".",".",".",".","40+",".",".","Home Owner",".",".",".",".",2045,000000100000001,1,7,".",".",".",".",".",".",95123.72,"."
"2519",".",".",".",".",".",".","40+",".",".","Home Owner",".",".",".",".",2055,000000100000001,1,7,".",".",".",".",".",".",100391.31,"."
"2520",".",".",".",".",".",".","40+",".",".","Home Owner",".",".",".",".",2065,000000100000001,1,7,".",".",".",".",".",".",105478.11,"."
"2521",".",".",".",".",".",".",".","bottom quintile",".","Home Owner",".",".",".",".",2015,000000010000001,1,7,".",".",".",".",".",".",10069.93,"."
"2522",".",".",".",".",".",".",".","bottom quintile",".","Home Owner",".",".",".",".",2025,000000010000001,1,7,".",".",".",".",".",".",10419.14,"."
"2523",".",".",".",".",".",".",".","bottom quintile",".","Home Owner",".",".",".",".",2035,000000010000001,1,7,".",".",".",".",".",".",10256.47,"."
"2524",".",".",".",".",".",".",".","bottom quintile",".","Home Owner",".",".",".",".",2045,000000010000001,1,7,".",".",".",".",".",".",9789.82,"."
"2525",".",".",".",".",".",".",".","bottom quintile",".","Home Owner",".",".",".",".",2055,000000010000001,1,7,".",".",".",".",".",".",9902.49,"."
"2526",".",".",".",".",".",".",".","bottom quintile",".","Home Owner",".",".",".",".",2065,000000010000001,1,7,".",".",".",".",".",".",10322.50,"."
"2527",".",".",".",".",".",".",".","2nd quintile",".","Home Owner",".",".",".",".",2015,000000010000001,1,7,".",".",".",".",".",".",25844.52,"."
"2528",".",".",".",".",".",".",".","2nd quintile",".","Home Owner",".",".",".",".",2025,000000010000001,1,7,".",".",".",".",".",".",27358.83,"."
"2529",".",".",".",".",".",".",".","2nd quintile",".","Home Owner",".",".",".",".",2035,000000010000001,1,7,".",".",".",".",".",".",27510.95,"."
"2530",".",".",".",".",".",".",".","2nd quintile",".","Home Owner",".",".",".",".",2045,000000010000001,1,7,".",".",".",".",".",".",27451.88,"."
"2531",".",".",".",".",".",".",".","2nd quintile",".","Home Owner",".",".",".",".",2055,000000010000001,1,7,".",".",".",".",".",".",28900.67,"."
"2532",".",".",".",".",".",".",".","2nd quintile",".","Home Owner",".",".",".",".",2065,000000010000001,1,7,".",".",".",".",".",".",31202.73,"."
"2533",".",".",".",".",".",".",".","3rd quintile",".","Home Owner",".",".",".",".",2015,000000010000001,1,7,".",".",".",".",".",".",42928.04,"."
"2534",".",".",".",".",".",".",".","3rd quintile",".","Home Owner",".",".",".",".",2025,000000010000001,1,7,".",".",".",".",".",".",45386.51,"."
"2535",".",".",".",".",".",".",".","3rd quintile",".","Home Owner",".",".",".",".",2035,000000010000001,1,7,".",".",".",".",".",".",45913.88,"."
"2536",".",".",".",".",".",".",".","3rd quintile",".","Home Owner",".",".",".",".",2045,000000010000001,1,7,".",".",".",".",".",".",46364.25,"."
"2537",".",".",".",".",".",".",".","3rd quintile",".","Home Owner",".",".",".",".",2055,000000010000001,1,7,".",".",".",".",".",".",49592.15,"."
"2538",".",".",".",".",".",".",".","3rd quintile",".","Home Owner",".",".",".",".",2065,000000010000001,1,7,".",".",".",".",".",".",53509.00,"."
"2539",".",".",".",".",".",".",".","4th quintile",".","Home Owner",".",".",".",".",2015,000000010000001,1,7,".",".",".",".",".",".",67913.17,"."
"2540",".",".",".",".",".",".",".","4th quintile",".","Home Owner",".",".",".",".",2025,000000010000001,1,7,".",".",".",".",".",".",72499.87,"."
"2541",".",".",".",".",".",".",".","4th quintile",".","Home Owner",".",".",".",".",2035,000000010000001,1,7,".",".",".",".",".",".",74341.38,"."
"2542",".",".",".",".",".",".",".","4th quintile",".","Home Owner",".",".",".",".",2045,000000010000001,1,7,".",".",".",".",".",".",76708.44,"."
"2543",".",".",".",".",".",".",".","4th quintile",".","Home Owner",".",".",".",".",2055,000000010000001,1,7,".",".",".",".",".",".",82438.61,"."
"2544",".",".",".",".",".",".",".","4th quintile",".","Home Owner",".",".",".",".",2065,000000010000001,1,7,".",".",".",".",".",".",87628.74,"."
"2545",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2015,000000010000001,1,7,".",".",".",".",".",".",173692.34,"."
"2546",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2025,000000010000001,1,7,".",".",".",".",".",".",189726.97,"."
"2547",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2035,000000010000001,1,7,".",".",".",".",".",".",197102.15,"."
"2548",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2045,000000010000001,1,7,".",".",".",".",".",".",210635.81,"."
"2549",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2055,000000010000001,1,7,".",".",".",".",".",".",218561.04,"."
"2550",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2065,000000010000001,1,7,".",".",".",".",".",".",227961.06,"."
"2551",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2015,000000001000001,1,7,".",".",".",".",".",".",18361.40,"."
"2552",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2025,000000001000001,1,7,".",".",".",".",".",".",17644.92,"."
"2553",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2035,000000001000001,1,7,".",".",".",".",".",".",17382.86,"."
"2554",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2045,000000001000001,1,7,".",".",".",".",".",".",17619.68,"."
"2555",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2055,000000001000001,1,7,".",".",".",".",".",".",18879.25,"."
"2556",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2065,000000001000001,1,7,".",".",".",".",".",".",20366.00,"."
"2557",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2015,000000001000001,1,7,".",".",".",".",".",".",38876.06,"."
"2558",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2025,000000001000001,1,7,".",".",".",".",".",".",38312.71,"."
"2559",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2035,000000001000001,1,7,".",".",".",".",".",".",36464.98,"."
"2560",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2045,000000001000001,1,7,".",".",".",".",".",".",36791.45,"."
"2561",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2055,000000001000001,1,7,".",".",".",".",".",".",38502.39,"."
"2562",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2065,000000001000001,1,7,".",".",".",".",".",".",41427.67,"."
"2563",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2015,000000001000001,1,7,".",".",".",".",".",".",51761.73,"."
"2564",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2025,000000001000001,1,7,".",".",".",".",".",".",54379.17,"."
"2565",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2035,000000001000001,1,7,".",".",".",".",".",".",55080.96,"."
"2566",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2045,000000001000001,1,7,".",".",".",".",".",".",55153.74,"."
"2567",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2055,000000001000001,1,7,".",".",".",".",".",".",58053.18,"."
"2568",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2065,000000001000001,1,7,".",".",".",".",".",".",62367.94,"."
"2569",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2015,000000001000001,1,7,".",".",".",".",".",".",72613.32,"."
