"Obs","male","xeduc","raceeth","marstat","pcincQ","ksaimeQ","year","_TYPE_","_PAGE_","_TABLE_","pctoti_Mean","pcssb_Mean","pcSSI_Mean","pcinci_Mean","pcdbinc_Mean","pcearn_Mean","pcimpr_Mean","pcNotModel_Mean","pcothinc_Mean","xssb_Mean","xsssb_Mean","xearn_Mean","xsern_Mean","pcNetTOTI_Mean","pcNetCensusIncome_Mean","pcfedtax_Mean","pcstatetax_Mean","pcFICAtax_Mean","pcHItax_Mean","pcMedicareSurtax_Mean","MedicareBPremium_Mean","MedicareDPremium_Mean","PCCENSUSINCOME_Mean","pcdeltaIRA_Mean","pcint_Mean","pcdiv_Mean","pcrentinc_Mean","hpctoti_Mean","hpcssb_Mean","hpcSSI_Mean","hpcinci_Mean","hpcdbinc_Mean","hpcearn_Mean","hpcimpr_Mean","hpcNotModel_Mean","hpcothinc_Mean","hxssb_Mean","hxsssb_Mean","hxearn_Mean","hxsern_Mean","hpcNetTOTI_Mean","hpcNetCENSUSincome_Mean","hpcfedtax_Mean","hpcstatetax_Mean","hpcFICAtax_Mean","hpcHItax_Mean","hpcMedicareSurtax_Mean","hMedicareBpremium_Mean","hMedicareDpremium_Mean","hpcCensusIncome_Mean","hpcdeltaIRA_Mean","hpcint_Mean","hpcdiv_Mean","hpcrentinc_Mean"
"1",".",".",".",".",".",".",2015,0000001,1,1,58467.82,12064.12,171.823,21936.37,6345.42,13097.65,4068.22,784.22,5437.75,12471.38,5990.30,12614.71,9989.32,51599.26,30897.17,3571.10,745.94,522.88,141.832,41.24,1453.70,391.86,37765.73,1938.23,928.91,1759.42,675.93,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"2",".",".",".",".",".",".",2025,0000001,1,1,63374.10,13799.07,138.270,25053.48,5177.92,13783.23,4551.13,871.01,6503.22,14157.07,6970.65,12821.04,10326.55,55686.20,33301.58,3784.49,702.77,624.60,155.366,52.61,1826.50,541.56,40989.48,3446.42,1068.72,1945.25,759.60,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"3",".",".",".",".",".",".",2035,0000001,1,1,67293.23,15659.96,107.987,27295.74,3899.08,14330.34,5109.97,890.15,7501.16,16031.06,7609.25,13663.00,9991.15,58005.84,34972.07,4591.72,766.48,648.19,166.222,91.13,2330.74,692.91,44259.46,5015.94,1171.47,2262.26,922.27,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"4",".",".",".",".",".",".",2045,0000001,1,1,72471.06,17064.50,90.831,30088.99,2963.71,15593.88,5681.46,987.69,8734.29,17427.68,7920.58,14714.32,11205.35,61195.79,37013.68,5461.52,877.11,699.03,181.560,148.41,3015.69,891.94,48288.95,6593.55,1365.96,2630.65,998.18,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"5",".",".",".",".",".",".",2055,0000001,1,1,78323.08,18690.39,72.236,30652.42,2506.67,18954.78,6294.61,1151.96,9804.81,19127.05,8770.24,17941.53,13463.88,63979.78,40587.17,7039.73,1045.46,830.62,222.221,241.82,3830.73,1132.72,54930.46,7485.66,1745.39,3084.09,1239.27,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"6",".",".",".",".",".",".",2065,0000001,1,1,83681.42,21150.72,58.344,31571.58,2530.20,20029.52,7096.27,1244.78,10695.36,21626.53,10007.04,19048.14,14280.68,67182.74,43792.50,7785.44,1067.37,913.73,236.715,296.14,4785.15,1414.12,60291.18,8835.99,1837.88,3265.69,1338.06,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"7","Female",".",".",".",".",".",2015,1000001,2,1,53637.89,12402.37,230.273,19169.32,5730.90,11388.93,4121.68,594.41,7335.26,11045.01,6837.98,8806.72,9504.43,47388.96,29288.07,3131.65,656.90,446.26,115.701,33.74,1458.98,405.70,35537.00,1977.68,854.74,1695.30,662.39,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"8","Female",".",".",".",".",".",2025,1000001,2,1,61172.17,14270.05,175.911,23037.45,4981.52,13263.30,4799.34,644.61,8631.29,13049.50,7699.29,11587.51,9078.08,53553.89,32947.75,3737.50,682.32,592.18,148.495,51.85,1841.73,564.21,40566.04,3513.40,1011.31,1971.15,734.80,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"9","Female",".",".",".",".",".",2035,1000001,2,1,64539.73,16208.54,131.161,25233.02,3908.95,12972.34,5410.91,674.81,9883.85,15166.44,8132.63,11337.17,8497.84,55618.20,34489.49,4305.48,724.15,595.72,147.664,84.38,2343.78,720.36,43411.02,5205.60,1168.80,2195.99,944.84,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"10","Female",".",".",".",".",".",2045,1000001,2,1,68416.28,17696.17,106.606,27169.48,2840.85,13932.61,5972.59,697.97,11569.07,16649.73,8405.04,12058.23,9553.36,57693.97,36049.64,5063.15,775.93,633.33,159.436,132.19,3032.72,925.56,46771.95,6834.92,1332.24,2425.80,904.77,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"11","Female",".",".",".",".",".",2055,1000001,2,1,74000.38,19306.92,85.740,27911.18,2345.82,16885.27,6614.80,850.64,13332.50,18222.09,9294.49,14405.55,12024.11,60613.99,39310.29,6266.41,932.92,759.53,195.323,209.36,3846.75,1176.10,52696.68,7642.88,1545.86,2871.64,1161.91,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"12","Female",".",".",".",".",".",2065,1000001,2,1,80603.10,21927.91,65.005,29440.71,2363.21,18288.50,7581.23,936.54,14333.82,20699.11,10595.88,16552.38,11922.62,64621.28,43083.64,7373.40,989.91,852.46,217.030,281.41,4802.45,1465.17,59065.46,9179.37,1836.77,3183.74,1284.41,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"13","Male",".",".",".",".",".",2015,1000001,3,1,64311.58,11654.88,101.104,25284.23,7088.92,15165.05,4003.53,1013.87,3141.93,14197.16,4964.68,17222.03,10575.98,56693.33,32844.03,4102.80,853.67,615.58,173.448,50.31,1447.32,375.12,40462.27,1890.50,1018.64,1837.01,692.31,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"14","Male",".",".",".",".",".",2025,1000001,3,1,65940.48,13250.14,94.398,27403.19,5406.82,14389.21,4261.84,1134.88,4022.90,15447.96,6121.40,14258.73,11781.66,58171.46,33713.98,3839.26,726.60,662.38,163.373,53.51,1808.74,515.16,41483.00,3368.36,1135.63,1915.06,788.50,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"15","Male",".",".",".",".",".",2035,1000001,3,1,70440.62,15032.92,81.499,29653.52,3887.81,15882.61,4765.97,1136.29,4777.62,17019.37,7011.00,16321.53,11698.08,60735.03,35523.68,4918.92,814.87,708.16,187.434,98.85,2315.84,661.52,45229.27,4799.14,1174.52,2338.01,896.48,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"16","Male",".",".",".",".",".",2045,1000001,3,1,77092.15,16344.60,72.854,33416.26,3103.72,17487.16,5349.67,1317.88,5503.58,18314.29,7368.46,17741.37,13088.07,65186.70,38112.37,5915.53,992.43,773.91,206.773,166.90,2996.28,853.62,50017.81,6318.47,1404.39,2864.11,1104.63,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"17","Male",".",".",".",".",".",2055,1000001,3,1,83193.62,17995.73,57.020,33741.08,2687.91,21286.57,5933.84,1491.47,5830.03,20146.70,8179.55,21925.65,15086.13,67772.14,42025.87,7911.05,1172.26,910.72,252.529,278.40,3812.68,1083.83,57447.35,7308.51,1970.22,3323.47,1326.44,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"18","Male",".",".",".",".",".",2065,1000001,3,1,87166.01,20270.96,50.804,33983.69,2719.23,22000.32,6547.32,1593.70,6576.68,22676.35,9340.48,21873.30,16949.96,70082.26,44594.91,8251.86,1155.07,983.10,258.997,312.82,4765.57,1356.34,61678.67,8447.29,1839.13,3358.45,1398.79,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"19",".",".",".",".",".",".",2015,0000001,1,2,58467.82,12064.12,171.823,21936.37,6345.42,13097.65,4068.22,784.22,5437.75,12471.38,5990.30,12614.71,9989.32,51599.26,30897.17,3571.10,745.94,522.88,141.832,41.24,1453.70,391.86,37765.73,1938.23,928.91,1759.42,675.93,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"20",".",".",".",".",".",".",2025,0000001,1,2,63374.10,13799.07,138.270,25053.48,5177.92,13783.23,4551.13,871.01,6503.22,14157.07,6970.65,12821.04,10326.55,55686.20,33301.58,3784.49,702.77,624.60,155.366,52.61,1826.50,541.56,40989.48,3446.42,1068.72,1945.25,759.60,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"21",".",".",".",".",".",".",2035,0000001,1,2,67293.23,15659.96,107.987,27295.74,3899.08,14330.34,5109.97,890.15,7501.16,16031.06,7609.25,13663.00,9991.15,58005.84,34972.07,4591.72,766.48,648.19,166.222,91.13,2330.74,692.91,44259.46,5015.94,1171.47,2262.26,922.27,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"22",".",".",".",".",".",".",2045,0000001,1,2,72471.06,17064.50,90.831,30088.99,2963.71,15593.88,5681.46,987.69,8734.29,17427.68,7920.58,14714.32,11205.35,61195.79,37013.68,5461.52,877.11,699.03,181.560,148.41,3015.69,891.94,48288.95,6593.55,1365.96,2630.65,998.18,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"23",".",".",".",".",".",".",2055,0000001,1,2,78323.08,18690.39,72.236,30652.42,2506.67,18954.78,6294.61,1151.96,9804.81,19127.05,8770.24,17941.53,13463.88,63979.78,40587.17,7039.73,1045.46,830.62,222.221,241.82,3830.73,1132.72,54930.46,7485.66,1745.39,3084.09,1239.27,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"24",".",".",".",".",".",".",2065,0000001,1,2,83681.42,21150.72,58.344,31571.58,2530.20,20029.52,7096.27,1244.78,10695.36,21626.53,10007.04,19048.14,14280.68,67182.74,43792.50,7785.44,1067.37,913.73,236.715,296.14,4785.15,1414.12,60291.18,8835.99,1837.88,3265.69,1338.06,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"25",".",".",".","Married",".",".",2015,0001001,2,2,60708.46,11057.06,71.994,21861.33,6691.12,16430.10,3807.01,789.85,2321.51,11930.91,10183.21,15595.43,17264.78,52960.53,32295.30,4267.23,883.60,578.97,165.459,53.90,1418.55,380.22,40043.24,1728.90,935.76,1660.32,678.13,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"26",".",".",".","Married",".",".",2025,0001001,2,2,63998.85,12686.13,60.326,24800.23,5274.76,16210.04,4091.46,875.90,2890.64,13469.19,11903.07,14544.45,17875.62,55955.01,33809.63,4094.05,765.39,658.78,164.982,58.39,1779.26,522.98,41853.46,3215.33,1048.89,1712.19,769.90,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"27",".",".",".","Married",".",".",2035,0001001,2,2,66052.40,14433.75,57.041,25740.84,3714.00,16863.59,4367.99,875.18,3400.52,15327.43,13540.07,15656.59,18070.59,56647.56,34720.64,4731.59,803.11,679.35,175.560,90.31,2258.85,666.06,44125.47,4425.64,1069.82,1847.51,838.93,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"28",".",".",".","Married",".",".",2045,0001001,2,2,70810.97,15699.34,45.127,26829.29,2886.60,19569.36,4785.35,995.91,4054.11,16662.93,14735.75,17902.43,21236.30,58979.21,37364.90,5952.48,973.92,771.94,205.286,153.74,2914.32,860.08,49196.66,5767.02,1186.61,2111.29,935.41,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"29",".",".",".","Married",".",".",2055,0001001,2,2,77294.87,17392.13,33.831,27186.28,2611.06,23519.65,5357.84,1194.07,4544.13,18477.51,16306.75,21605.58,25433.72,62193.15,41493.73,7682.51,1159.98,927.77,252.739,242.97,3736.62,1099.13,56595.44,6725.83,1452.14,2532.27,1134.46,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"30",".",".",".","Married",".",".",2065,0001001,2,2,83082.19,19804.37,25.717,28349.52,2595.58,25125.27,5857.30,1324.44,5084.17,20976.12,18632.62,23271.23,26979.31,65887.51,44990.03,8423.43,1168.66,1026.68,269.860,299.25,4639.40,1367.39,62184.71,7910.72,1575.79,2632.06,1190.77,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"31",".",".",".","Widowed",".",".",2015,0001001,3,2,55721.06,15448.21,226.867,22966.22,5769.81,5273.54,5297.07,739.34,10934.38,14995.36,452.86,5273.54,0.00,50647.02,29059.35,2323.12,467.36,270.64,67.439,24.43,1507.28,413.77,34133.40,3048.87,931.06,1791.55,904.14,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"32",".",".",".","Widowed",".",".",2025,0001001,3,2,68990.42,17811.31,166.558,31239.15,5567.13,6575.90,6851.26,779.12,13836.35,17316.63,494.68,6575.90,0.00,62236.40,34160.23,3199.64,572.41,364.23,88.577,45.54,1902.61,581.01,40914.25,5288.75,1267.24,2597.29,860.94,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"33",".",".",".","Widowed",".",".",2035,0001001,3,2,74653.45,19803.45,87.754,34482.02,4770.85,6722.46,7914.42,872.49,14847.58,19178.99,624.46,6722.46,0.00,66296.82,36955.46,4034.66,599.27,382.07,92.582,72.90,2428.86,746.29,45312.09,8011.79,1268.75,2770.41,1004.14,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"34",".",".",".","Widowed",".",".",2045,0001001,3,2,78697.98,21441.41,87.217,37576.28,3287.24,6996.83,8472.59,836.42,16200.17,20722.52,718.89,6996.83,0.00,68493.67,38388.32,4791.31,720.14,390.13,98.220,135.28,3129.98,939.26,48592.63,10244.29,1603.09,3076.51,1019.63,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"35",".",".",".","Widowed",".",".",2055,0001001,3,2,78614.95,23457.71,78.532,35098.51,2575.17,7396.69,9018.03,990.30,18708.38,22711.22,746.48,7396.69,0.00,66863.40,40602.15,5198.29,681.46,422.70,103.354,181.73,3969.86,1194.16,52353.70,11741.54,1553.41,3255.50,1304.85,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"36",".",".",".","Widowed",".",".",2065,0001001,3,2,85639.92,26405.64,60.814,36553.75,2588.88,8367.96,10659.70,1003.19,19951.68,25598.60,807.03,8367.96,0.00,70797.24,45119.79,6659.75,834.24,484.90,118.640,270.08,4988.74,1486.33,59962.47,14018.70,2413.28,3565.27,1538.75,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"37",".",".",".","Divorced",".",".",2015,0001001,4,2,58053.00,11914.43,283.660,23253.36,5798.92,12150.52,3777.06,875.06,8891.07,11914.43,0.00,12150.52,0.00,51761.65,29631.18,2932.52,637.75,658.17,159.130,19.36,1484.73,399.69,35922.53,1490.08,926.48,2053.88,429.51,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"38",".",".",".","Divorced",".",".",2025,0001001,4,2,58814.15,13995.94,225.927,21976.37,4841.35,12508.74,4277.76,988.06,9565.77,13995.94,0.00,12508.74,0.00,51667.78,31634.52,3204.15,588.38,697.57,170.432,33.15,1891.49,561.19,38780.90,2697.28,954.41,1972.36,596.83,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"39",".",".",".","Divorced",".",".",2035,0001001,4,2,65401.03,15771.70,172.800,25446.23,3875.78,14256.85,4962.09,915.58,11247.71,15771.70,0.00,14256.85,0.00,55704.32,34671.02,4678.89,798.91,793.18,198.507,109.79,2404.94,712.51,44367.73,4025.34,1393.25,2864.29,1092.14,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"40",".",".",".","Divorced",".",".",2045,0001001,4,2,75605.36,17434.42,143.916,32303.23,2863.43,15440.16,6269.30,1150.89,13225.89,17434.42,0.00,15440.16,0.00,64366.17,37275.59,5095.50,803.72,889.14,219.730,146.89,3153.30,930.91,48514.78,5475.72,1640.13,3312.00,1054.09,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"41",".",".",".","Divorced",".",".",2055,0001001,4,2,86891.15,19610.78,92.191,36430.72,2433.46,19426.31,7655.29,1242.40,14632.77,19610.78,0.00,19426.31,0.00,71481.55,41852.26,7671.64,1022.06,1017.26,277.601,292.77,3960.14,1168.14,57261.86,6353.24,2100.65,4259.92,1742.90,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"42",".",".",".","Divorced",".",".",2065,0001001,4,2,87856.22,22031.03,86.067,34847.16,2241.22,18945.17,8240.96,1464.61,16196.22,22031.03,0.00,18945.17,0.00,71049.10,43320.16,7731.15,983.82,1067.87,271.120,316.77,4967.29,1469.11,60127.28,7543.75,2053.70,4277.75,1483.97,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"43",".",".",".","Single",".",".",2015,0001001,5,2,48614.62,10048.11,636.000,16361.53,6360.39,11604.73,2913.87,690.00,7419.11,10048.11,0.00,11604.73,0.00,42341.80,27310.29,2912.05,682.94,576.69,143.055,31.47,1521.09,405.52,33583.11,1052.11,866.08,1903.92,421.78,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"44",".",".",".","Single",".",".",2025,0001001,5,2,54675.63,12148.65,438.453,18445.18,4266.83,15455.53,3069.21,851.77,9333.90,12148.65,0.00,15455.53,0.00,46452.97,30850.80,3941.93,755.19,840.73,211.074,60.83,1866.42,546.48,39073.46,2208.13,954.97,2016.00,733.12,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"45",".",".",".","Single",".",".",2035,0001001,5,2,62907.84,14345.58,309.608,24645.44,3330.30,15255.83,4059.20,961.89,10243.65,14345.58,0.00,15255.83,0.00,53073.49,33157.42,4769.84,838.21,783.95,209.388,104.47,2420.93,707.57,42991.76,3887.94,1235.06,2680.95,984.61,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"46",".",".",".","Single",".",".",2045,0001001,5,2,66922.35,15569.78,218.057,29539.48,2880.55,13186.32,4503.58,1024.57,11438.67,15569.78,0.00,13186.32,0.00,56159.93,33505.04,4921.01,807.06,695.32,177.363,148.68,3105.27,907.71,44267.46,5480.31,1446.73,3310.50,1150.63,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"47",".",".",".","Single",".",".",2055,0001001,5,2,74849.22,16803.92,174.940,32506.38,2144.66,16869.70,5219.57,1130.04,13155.64,16803.92,0.00,16869.70,0.00,60837.92,36662.20,6560.87,1103.90,836.44,215.973,267.77,3880.95,1145.40,50673.50,5982.45,2648.64,3794.66,1124.48,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"48",".",".",".","Single",".",".",2065,0001001,5,2,80689.20,19255.28,136.136,34035.68,2465.72,17261.11,6431.86,1103.40,14528.68,19255.28,0.00,17261.11,0.00,64810.19,39117.84,7041.43,1055.32,907.47,234.169,299.61,4896.12,1444.90,54996.85,7195.68,1897.88,4200.63,1481.01,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"49",".",".",".",".",".",".",2015,0000001,1,3,58467.82,12064.12,171.823,21936.37,6345.42,13097.65,4068.22,784.22,5437.75,12471.38,5990.30,12614.71,9989.32,51599.26,30897.17,3571.10,745.94,522.88,141.832,41.24,1453.70,391.86,37765.73,1938.23,928.91,1759.42,675.93,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"50",".",".",".",".",".",".",2025,0000001,1,3,63374.10,13799.07,138.270,25053.48,5177.92,13783.23,4551.13,871.01,6503.22,14157.07,6970.65,12821.04,10326.55,55686.20,33301.58,3784.49,702.77,624.60,155.366,52.61,1826.50,541.56,40989.48,3446.42,1068.72,1945.25,759.60,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"51",".",".",".",".",".",".",2035,0000001,1,3,67293.23,15659.96,107.987,27295.74,3899.08,14330.34,5109.97,890.15,7501.16,16031.06,7609.25,13663.00,9991.15,58005.84,34972.07,4591.72,766.48,648.19,166.222,91.13,2330.74,692.91,44259.46,5015.94,1171.47,2262.26,922.27,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"52",".",".",".",".",".",".",2045,0000001,1,3,72471.06,17064.50,90.831,30088.99,2963.71,15593.88,5681.46,987.69,8734.29,17427.68,7920.58,14714.32,11205.35,61195.79,37013.68,5461.52,877.11,699.03,181.560,148.41,3015.69,891.94,48288.95,6593.55,1365.96,2630.65,998.18,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"53",".",".",".",".",".",".",2055,0000001,1,3,78323.08,18690.39,72.236,30652.42,2506.67,18954.78,6294.61,1151.96,9804.81,19127.05,8770.24,17941.53,13463.88,63979.78,40587.17,7039.73,1045.46,830.62,222.221,241.82,3830.73,1132.72,54930.46,7485.66,1745.39,3084.09,1239.27,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"54",".",".",".",".",".",".",2065,0000001,1,3,83681.42,21150.72,58.344,31571.58,2530.20,20029.52,7096.27,1244.78,10695.36,21626.53,10007.04,19048.14,14280.68,67182.74,43792.50,7785.44,1067.37,913.73,236.715,296.14,4785.15,1414.12,60291.18,8835.99,1837.88,3265.69,1338.06,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"55",".",".","1.White",".",".",".",2015,0010001,2,3,66641.71,13172.35,62.456,26363.13,6958.64,14623.40,4672.94,788.80,4101.85,13604.42,6677.66,14346.50,11056.74,58895.43,34060.60,4205.88,878.74,580.74,160.715,51.33,1472.95,395.94,41806.88,2292.37,1077.69,2069.65,761.53,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"56",".",".","1.White",".",".",".",2025,0010001,2,3,73175.08,15240.45,47.565,30618.04,5819.32,15242.80,5343.52,863.38,4615.39,15617.16,7800.67,14478.92,11112.70,64532.38,37177.61,4451.01,833.36,708.38,176.502,64.49,1858.55,550.41,45820.31,4050.31,1287.99,2360.86,907.63,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"57",".",".","1.White",".",".",".",2035,0010001,2,3,78575.35,17428.13,39.751,34098.62,4461.38,15619.89,6029.09,898.49,5174.71,17886.13,8446.20,15282.25,10487.98,68080.42,39233.46,5462.23,920.99,721.35,187.227,113.32,2381.05,708.77,49728.39,5992.92,1411.71,2775.60,1100.53,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"58",".",".","1.White",".",".",".",2045,0010001,2,3,85993.50,19057.11,35.178,38713.08,3435.04,16988.02,6812.27,952.80,5986.87,19517.66,8804.03,16325.88,11979.47,73165.33,41861.01,6551.33,1071.17,792.80,205.690,185.04,3103.91,918.23,54689.19,8008.09,1703.70,3310.05,1199.19,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"59",".",".","1.White",".",".",".",2055,0010001,2,3,92328.89,20800.29,29.495,38922.65,2905.34,21013.03,7499.91,1158.17,6813.01,21400.55,9750.68,20653.17,14619.07,76216.70,46254.70,8187.07,1269.15,963.84,255.980,297.32,3966.89,1171.94,62366.88,9007.27,2205.90,3791.42,1455.96,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"60",".",".","1.White",".",".",".",2065,0010001,2,3,98285.20,23502.13,21.430,39676.26,2976.69,22376.94,8498.10,1233.64,7258.63,24202.24,11109.41,21527.51,16072.35,79696.38,49887.84,9177.20,1298.53,1052.45,272.397,363.52,4963.07,1461.66,68476.66,10467.09,2279.91,4052.66,1566.17,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"61",".",".","2.Black",".",".",".",2015,0010001,3,3,31914.63,9956.17,338.126,5053.76,6230.18,7745.07,1756.38,834.94,7079.60,10440.69,3737.86,6565.95,5982.14,27774.83,22896.21,1650.45,332.70,297.67,72.653,3.89,1396.80,385.64,27036.01,799.45,306.60,538.34,287.13,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"62",".",".","2.Black",".",".",".",2025,0010001,3,3,36448.62,11661.69,298.855,7424.50,5125.53,8849.76,2128.17,960.12,8083.94,12087.06,4906.26,7310.84,7080.80,31228.23,25101.78,2115.64,357.47,350.87,89.748,11.88,1764.11,530.68,30322.17,2237.85,388.66,562.34,237.36,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"63",".",".","2.Black",".",".",".",2035,0010001,3,3,40504.53,13548.35,204.364,10034.79,3963.84,9088.54,2658.46,1006.18,9147.29,13741.51,5789.20,7834.14,6806.86,34056.67,26883.96,2600.74,392.93,396.03,98.135,34.69,2247.53,677.80,33331.82,3594.02,584.13,977.04,365.36,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
