"year","category","catval","percentile","wealth_1_pc","ss_1_pc","income_1_pc","wealth_2_pc","ss_2_pc","income_2_pc","wealth_1_eq","ss_1_eq","income_1_eq","wealth_2_eq","ss_2_eq","income_2_eq"
2035,"age","5",95,1265755.59,30552.29,218326.85,1265755.59,23356.92,213877.44,1476093.54,35490.52,260256.03,1476093.54,27132.15,252964.9
2035,"age","5",96,1468949.74,31415.72,251538.67,1468949.74,24017,243970.66,1750321.7,36290.18,292370.97,1750321.7,27743.48,284317.65
2035,"age","5",97,1831379.1,32287.61,300624.47,1831379.1,24683.56,295317.26,2176084.84,37474.61,326461.01,2176084.84,28648.96,319864.3
2035,"age","5",98,2406542.47,33941.5,395561.06,2406542.47,25947.94,389325.07,2885866.85,39420.87,413711.12,2885866.85,30136.86,409501.38
2035,"age","5",99,4631410.13,37735.77,628179.81,4631410.13,28848.62,620346.79,4948664.64,42871,676814.19,4948664.64,32774.45,669684.92
2035,"age","5",100,23922353.87,69175.44,3163221.34,23922353.87,52883.93,3163221.34,23922353.87,69175.44,3163221.34,23922353.87,52883.93,3163221.34
2035,"education","1",1,-1551.81,0,-121.2,-1551.81,0,-121.2,-2035.6,0,-141.08,-2035.6,0,-141.08
2035,"education","1",2,-1412.31,0,-74.09,-1412.31,0,-74.09,-1835.25,0,-97.05,-1835.25,0,-97.05
2035,"education","1",3,-1341.31,0,-57.02,-1341.31,0,-57.02,-1835.25,0,-64.22,-1835.25,0,-64.22
2035,"education","1",4,-1297.52,0,55.35,-1297.52,0,55.35,-1835.25,0,78.29,-1835.25,0,78.29
2035,"education","1",5,-1297.52,0,553.65,-1297.52,0,553.65,-1766.55,0,656.86,-1766.55,0,656.86
2035,"education","1",6,-1297.52,0,1012.68,-1297.52,0,994.8,-1581.92,0,1240.13,-1581.92,0,1222.24
2035,"education","1",7,-1297.52,0,1671.18,-1297.52,0,1656.99,-1435.65,0,2045.92,-1435.65,0,2004.24
2035,"education","1",8,-1297.52,0,2295.02,-1297.52,0,2295.02,-1366.53,0,2730.04,-1366.53,0,2698.76
2035,"education","1",9,-1297.52,0,3174.45,-1297.52,0,3011.13,-1297.52,0,3660.53,-1297.52,0,3492.35
2035,"education","1",10,-1241.27,0,3972.29,-1241.27,0,3745.85,-1297.52,0,4651.8,-1297.52,0,4187.15
2035,"education","1",11,-1170.33,0,4760.97,-1170.33,0,4376.64,-1262.79,0,5482.24,-1262.79,0,5073.18
2035,"education","1",12,-1069.93,0,5390.06,-1069.93,0,4983.17,-1132.9,0,6050.38,-1132.9,0,5668.67
2035,"education","1",13,-1026.31,0,5967.1,-1026.31,0,5499.82,-1043.77,0,6717.59,-1043.77,0,6071.96
2035,"education","1",14,-949.63,0,6436.38,-949.63,0,5923.29,-983.35,0,7277.48,-983.35,0,6508.75
2035,"education","1",15,-778.13,0,6800.23,-778.13,0,6156.03,-859.86,0,7781.8,-859.86,0,7147.84
2035,"education","1",16,-670.73,0,7157.87,-670.73,0,6443.1,-751.65,0,8527.42,-751.65,0,7605.4
2035,"education","1",17,-590.27,0,7511.79,-590.27,0,6778.53,-665.88,0,9029.8,-665.88,0,8067.27
2035,"education","1",18,-510.87,0,7811.3,-510.87,0,7033.29,-574.43,0,9141.86,-574.43,0,8544.14
2035,"education","1",19,-411.34,0,8187.79,-411.34,0,7297.96,-466.65,0,9319.36,-466.65,0,8891.53
2035,"education","1",20,-276.45,0,8648.45,-276.45,0,7562.84,-300.33,0,9524.52,-300.33,0,9077.94
2035,"education","1",21,-49.75,0,8972.63,-49.75,0,7878.63,-55.85,0,9765.42,-55.85,0,9152.67
2035,"education","1",22,40.68,0,9118.02,40.68,0,8172.61,50.08,0,10134.23,50.08,0,9317.95
2035,"education","1",23,144.83,0,9204.16,144.83,0,8441.77,171.44,0,10328.62,171.44,0,9496.9
2035,"education","1",24,283.6,0,9404.31,283.6,0,8741.84,313.95,0,10674.33,313.95,0,9645.17
2035,"education","1",25,420.18,145.07,9625.44,420.18,110.9,8972.73,471.84,205.19,10993.39,471.84,156.86,9873.36
2035,"education","1",26,572.91,1909.08,9826.07,572.91,1459.47,9108.69,650.82,2234.48,11368.67,650.82,1708.24,10094.68
2035,"education","1",27,751.82,2685.48,10172.35,751.82,2053.02,9175.3,846,3049.13,11715.9,846,2331.03,10295.1
2035,"education","1",28,937.4,3250.5,10402.64,937.4,2484.98,9301.56,1041.9,3748.27,12103.17,1041.9,2865.51,10480.56
2035,"education","1",29,1110.63,3606.04,10677.56,1110.63,2756.78,9468.69,1295.66,4318.24,12463.63,1295.66,3301.25,10758.74
2035,"education","1",30,1364.75,4030.99,10993.39,1364.75,3081.65,9664.03,1536.77,4765.81,12837.54,1536.77,3643.42,11046.07
2035,"education","1",31,1536.73,4355.57,11282.9,1536.73,3329.79,9834.68,1860.02,5193.6,13282.94,1860.02,3970.45,11325.29
2035,"education","1",32,1768.99,4734.65,11569.82,1768.99,3619.59,10055.11,2118.3,5545.88,13527.94,2118.3,4239.77,11552.01
2035,"education","1",33,2036.19,5027.46,11895.1,2036.19,3843.44,10229.64,2393.43,5997.76,13826.22,2393.43,4585.23,11769.08
2035,"education","1",34,2230.44,5325.08,12205.95,2230.44,4070.97,10452.62,2713.1,6310.1,14117.34,2713.1,4824.01,12073.53
2035,"education","1",35,2520.5,5651.81,12512.89,2520.5,4320.75,10641.78,2939.3,6687.68,14506.26,2939.3,5112.67,12422.23
2035,"education","1",36,2761.46,5946.33,12884.02,2761.46,4545.91,10867.39,3252.21,6979.79,14886.72,3252.21,5335.98,12770.37
2035,"education","1",37,3121.58,6235.4,13196.66,3121.58,4766.9,11080.22,3569.23,7342.39,15254.74,3569.23,5613.18,12992.71
2035,"education","1",38,3414.24,6404.01,13445.4,3414.24,4895.8,11323.5,3971.96,7763.91,15698.92,3971.96,5935.43,13327.13
2035,"education","1",39,3730.74,6629.9,13674.81,3730.74,5068.49,11544.03,4413.01,8039.02,16088.55,4413.01,6145.75,13569.26
2035,"education","1",40,3999.17,6910.57,13941.75,3999.17,5283.06,11824.41,4839.61,8369.56,16426.1,4839.61,6398.45,13862.79
2035,"education","1",41,4317.28,7113.5,14215.72,4317.28,5438.2,12096.57,5349.98,8630.37,16767.9,5349.98,6597.83,14159.64
2035,"education","1",42,4617.21,7480.62,14539.08,4617.21,5718.86,12346.4,5707.06,8836.71,17214.08,5707.06,6755.58,14477.28
2035,"education","1",43,4970.29,7693.32,14883.33,4970.29,5881.47,12692.95,6079.81,9060.92,17587.28,6079.81,6926.98,14863.69
2035,"education","1",44,5305.51,7964.94,15212.79,5305.51,6089.12,12972.44,6620.13,9315.59,17979.65,6620.13,7121.68,15148.18
2035,"education","1",45,5688.06,8244.73,15653.89,5688.06,6303.01,13201.98,7130.78,9539.82,18395.93,7130.78,7293.1,15578.52
2035,"education","1",46,6124.96,8418.45,15966.41,6124.96,6435.82,13467.48,7547.88,9787.12,18750.46,7547.88,7482.15,15908.12
2035,"education","1",47,6549.69,8631.32,16265.95,6549.69,6598.56,13768.17,8008.06,10051.7,19146.94,8008.06,7684.43,16239.39
2035,"education","1",48,7178.25,8831.76,16639.16,7178.25,6751.79,14064.83,8541.05,10346.4,19601.45,8541.05,7909.72,16642.26
2035,"education","1",49,7677.15,9016.45,16944.26,7677.15,6892.98,14402.11,9008.23,10605.31,19872.5,9008.23,8107.65,17041.57
2035,"education","1",50,8067.23,9224.29,17320.8,8067.23,7051.88,14716.96,9699.17,10865.47,20249.66,9699.17,8306.54,17332.33
2035,"education","1",51,8581.83,9425.1,17688.87,8581.83,7205.4,14987.7,10298.45,11116.87,20709.51,10298.45,8498.74,17656.63
2035,"education","1",52,9174.43,9642.34,18079.87,9174.43,7371.47,15315.06,11004.16,11374.18,21242.37,11004.16,8695.45,18217.91
2035,"education","1",53,9715.86,9879.5,18405.14,9715.86,7552.78,15755.74,11646.62,11636.51,21764.74,11646.62,8896,18614.83
2035,"education","1",54,10266.81,10048.57,18853.05,10266.81,7682.03,16054.01,12435.6,11863.53,22369.74,12435.6,9069.55,19021.4
2035,"education","1",55,11105.15,10252.85,19212.19,11105.15,7838.2,16361.71,13234.47,12152.72,22701.19,13234.47,9290.63,19469.14
2035,"education","1",56,11831.44,10462.88,19633.96,11831.44,7998.77,16774.17,14254.31,12364.28,23352.4,14254.31,9452.37,19898.52
2035,"education","1",57,12641.5,10704.57,19943.9,12641.5,8183.54,17191.74,15148,12633.04,23798.92,15148,9657.83,20347.31
2035,"education","1",58,13400.8,10875.71,20369.29,13400.8,8314.37,17627.67,16158.66,12900.33,24324.39,16158.66,9862.17,20826.69
2035,"education","1",59,14263.53,11101.75,20802.59,14263.53,8487.18,18135.59,17290.75,13106.7,24785.98,17290.75,10019.94,21284.85
2035,"education","1",60,15017.64,11296.04,21333.49,15017.64,8635.71,18526.1,18534.27,13389.12,25336.51,18534.27,10235.85,21762.53
2035,"education","1",61,15942.31,11526.28,21876.03,15942.31,8811.73,19021.4,19437.09,13598.84,25940.15,19437.09,10396.18,22285.34
2035,"education","1",62,16957.08,11751.78,22332.96,16957.08,8984.12,19469.14,20678.09,13909.88,26352.92,20678.09,10633.97,22820.17
2035,"education","1",63,17857.72,11916.46,22837.24,17857.72,9110.02,19897.7,21893.68,14178.56,27064.09,21893.68,10839.37,23335.77
2035,"education","1",64,18806.82,12158.28,23414.43,18806.82,9294.88,20239.73,23380.45,14460.5,27553.94,23380.45,11054.91,24019.42
2035,"education","1",65,19835.59,12323.6,24042.36,19835.59,9421.27,20648.55,24664.19,14799.64,28165.36,24664.19,11314.18,24711.28
2035,"education","1",66,21076.58,12539.88,24574.05,21076.58,9586.61,21160.74,25829.12,15098.22,28902.22,25829.12,11542.43,25371.48
2035,"education","1",67,22132.3,12814.15,25080.15,22132.3,9796.29,21797.87,27185.42,15302.66,29626,27185.42,11698.73,26045.06
2035,"education","1",68,23661.65,13008.4,25697.36,23661.65,9944.79,22375.42,28595.19,15585.65,30503.67,28595.19,11915.07,26820.08
2035,"education","1",69,25215.9,13185.47,26178.01,25215.9,10080.16,23166.76,30226.62,15863.9,31340.27,30226.62,12127.8,27730.42
2035,"education","1",70,26956.14,13413.03,26763.67,26956.14,10254.13,23762.45,31676.96,16217.95,32240.76,31676.96,12398.46,28400.3
2035,"education","1",71,28279.68,13639.32,27534.78,28279.68,10427.13,24385.09,33767.11,16494.99,33116.09,33767.11,12610.26,29133.23
2035,"education","1",72,30456.47,13916.5,28307.47,30456.47,10639.02,25062.99,36038.91,16806.14,34152.33,36038.91,12848.13,29958.54
2035,"education","1",73,32606.41,14137.4,28965.69,32606.41,10807.9,25659.07,38328.34,17090.97,35001.01,38328.34,13065.87,31142.49
2035,"education","1",74,34603.04,14455.54,29727.01,34603.04,11051.12,26403.98,40980.84,17393.37,35898.73,40980.84,13297.05,32369.64
2035,"education","1",75,36823.69,14728.32,30506.29,36823.69,11259.65,27136.4,43847.03,17755.83,37212.91,43847.03,13574.15,33420.1
2035,"education","1",76,38818.26,15038.55,31425.65,38818.26,11496.82,28264.61,46222.69,18049.99,38502.7,46222.69,13799.03,34522.35
2035,"education","1",77,41396.25,15260.87,32295.2,41396.25,11666.78,29217.92,49725.03,18298.62,39669.66,49725.03,13989.11,35871.27
2035,"education","1",78,43405.99,15555.33,33238.87,43405.99,11891.89,29923.46,52960.11,18557.86,40703.34,52960.11,14187.3,36935.52
2035,"education","1",79,46398.51,15887.02,33930.25,46398.51,12145.47,30973.36,55898.58,18826.48,41852.33,55898.58,14392.66,38065.46
2035,"education","1",80,50098.14,16105.25,34819.26,50098.14,12312.31,32013.56,59201.67,19259.69,43227.33,59201.67,14723.84,39327.55
2035,"education","1",81,53333.83,16383.63,35907.78,53333.83,12525.12,32951.28,62637.92,19671.07,44742.21,62637.92,15038.33,41072.66
2035,"education","1",82,56124.8,16707.62,37212.99,56124.8,12772.81,34050.4,68390.97,20081.18,46144.45,68390.97,15351.86,42240.13
2035,"education","1",83,59815.84,17083.8,38409.77,59815.84,13060.39,35209.22,74394.14,20527.6,47581.75,74394.14,15693.15,43778.01
2035,"education","1",84,65060.92,17466.02,39823.77,65060.92,13352.6,36300.74,79406.37,20940.01,49273.39,79406.37,16008.43,45474.27
2035,"education","1",85,71551.19,17807.23,41062.31,71551.19,13613.45,37813.82,87232.54,21397.95,51098.36,87232.54,16358.52,47063.72
2035,"education","1",86,76712.56,18198.35,42582.85,76712.56,13912.46,39780.62,92774.33,21885.06,53357.79,92774.33,16730.91,49137.59
2035,"education","1",87,84497.11,18571.14,44576.03,84497.11,14197.45,41569.74,101415.16,22457.99,55217.11,101415.16,17168.91,51173.25
2035,"education","1",88,90332.33,18888.6,46469.53,90332.33,14440.14,43512.61,108742.28,22878.21,57806.58,108742.28,17490.16,53537.64
2035,"education","1",89,98695.4,19292.75,48844.13,98695.4,14749.12,45545.41,119515.01,23362.6,60156.95,119515.01,17860.47,57487.89
2035,"education","1",90,108089.94,19763.11,51519.38,108089.94,15108.7,48416.89,129074.66,23946.83,63877.21,129074.66,18307.11,60657.95
2035,"education","1",91,119119.3,20331.23,54919.81,119119.3,15543.02,52109.19,141539.41,24740.77,67807.2,141539.41,18914.07,63873.11
2035,"education","1",92,131922.91,20765.04,58712.29,131922.91,15874.67,55203.26,157347.11,25510.4,72730.87,157347.11,19502.45,68761.03
2035,"education","1",93,152631.52,21353.34,62973.34,152631.52,16324.42,60020.49,176082.43,26488.06,78080.99,176082.43,20249.86,75329.49
2035,"education","1",94,175228.47,22190.3,68695.69,175228.47,16964.27,65316.41,200495.42,27059.3,84576.79,200495.42,20686.56,80927.61
2035,"education","1",95,209528.99,22973.84,76531.51,209528.99,17563.27,71962.42,244887.56,28139.26,92910.46,244887.56,21512.18,90137.54
2035,"education","1",96,263586.61,23769.69,83771.38,263586.61,18171.69,81117.32,323353.68,29298.61,103594.49,323353.68,22398.5,99934.74
2035,"education","1",97,387555.38,24953.82,95786.44,387555.38,19076.95,91765.95,478747.81,30755.84,120314.88,478747.81,23512.53,116500.38
2035,"education","1",98,535716.48,26576.27,115111.59,535716.48,20317.29,112345.75,693659.78,33036.85,145424.21,693659.78,25256.34,139860.53
2035,"education","1",99,916372.49,30052.31,158018.47,916372.49,22974.69,151271.03,1090446.8,35759.89,197688.02,1090446.8,27338.08,195142.16
2035,"education","1",100,22762633.17,64475.27,1198245.45,22762633.17,49290.7,1196834.58,32196086.53,64475.27,1694830.91,32196086.53,49290.7,1692835.34
2035,"education","2",1,-1385.96,0,-2.8,-1385.96,0,0.52,-1835.25,0,-2.8,-1835.25,0,0.52
2035,"education","2",2,-1297.52,0,2225.53,-1297.52,0,2183.12,-1719.78,0,2521.69,-1719.78,0,2457.69
2035,"education","2",3,-1297.52,0,5008.29,-1297.52,0,4508.54,-1350.24,0,5617.9,-1350.24,0,5275.38
2035,"education","2",4,-1164.06,0,6944.72,-1164.06,0,6137,-1297.52,0,8268.42,-1297.52,0,7163.48
2035,"education","2",5,-895.64,0,8313.22,-895.64,0,7204.21,-975.15,0,9191.37,-975.15,0,8249.55
2035,"education","2",6,-581.46,0,9124.5,-580.32,0,7995.01,-616.48,0,9932.45,-616.48,0,9033.25
2035,"education","2",7,-291.34,0,9642.94,-291.34,0,8546.38,-343.33,0,10756.42,-343.33,0,9419.88
2035,"education","2",8,12.34,0,10336.68,12.34,0,9060.28,12.34,0,11606.47,12.34,0,10008.99
2035,"education","2",9,221.92,0,11028.57,221.92,0,9334.78,234.83,0,12625.67,234.83,0,10488.59
2035,"education","2",10,510.14,0,11717.98,510.14,0,9902.14,575.74,0,13285.26,575.74,0,11084.87
2035,"education","2",11,800.63,551.17,12411.65,800.63,421.36,10321.48,885.3,652.07,14056.01,885.3,498.5,11671.52
2035,"education","2",12,1117.99,2272.24,13021.8,1117.99,1737.1,10755.55,1276.02,2729.45,14783.83,1276.02,2086.64,12147.03
2035,"education","2",13,1446.61,3428.88,13635.09,1446.61,2621.34,11261.8,1657.99,4036.78,15472.53,1657.99,3086.08,12777.56
2035,"education","2",14,1746.72,4425.81,14144.4,1746.72,3383.49,11715.51,2040.12,5272.56,16178.17,2038.12,4030.82,13473.57
2035,"education","2",15,2071.88,5166.12,14666.56,2069.89,3949.45,12142.19,2424.97,6243.36,16975.4,2424.97,4772.99,14089.85
2035,"education","2",16,2462.62,5804.53,15162.81,2462.62,4437.5,12627.42,2865.29,7039.62,17608.97,2865.29,5381.72,14590.54
2035,"education","2",17,2836.27,6294.92,15779.46,2836.27,4812.4,13069.79,3268.5,7517.18,18233.19,3268.5,5746.81,15146.16
2035,"education","2",18,3208.49,6812.35,16276.16,3208.49,5207.98,13584.15,3736.63,8164.08,18813.84,3736.63,6241.36,15662.28
2035,"education","2",19,3624.91,7224.9,16764.67,3624.91,5523.36,14023.18,4177.48,8556.96,19358.74,4177.48,6541.71,16220.58
2035,"education","2",20,4021.69,7625.15,17337.42,4021.69,5829.35,14494.59,4647.16,9040.4,20016.59,4647.16,6911.3,16765.84
2035,"education","2",21,4488.17,7998.79,17853.33,4488.17,6114.99,14927.81,5186.11,9465.51,20612.57,5186.11,7236.29,17305.57
2035,"education","2",22,4978.52,8322.16,18380.93,4978.52,6362.21,15375.56,5794.09,9857.4,21168.69,5794.09,7535.89,17789.75
2035,"education","2",23,5424.93,8622.25,18849.06,5424.93,6591.63,15834.34,6343.4,10226.46,21757.19,6343.4,7818.02,18251.67
2035,"education","2",24,5948.61,8922.02,19305.3,5948.61,6820.79,16249.93,6876.62,10589.77,22399.93,6876.62,8095.77,18747.97
2035,"education","2",25,6456.52,9253.01,19825.19,6456.52,7073.84,16694.38,7485.97,10967.95,22941.95,7485.97,8384.89,19316.62
2035,"education","2",26,6909.77,9593.41,20359.65,6909.77,7334.06,17140.21,8113.51,11283,23562.62,8113.51,8625.74,19868.78
2035,"education","2",27,7398.04,9908.44,20802.35,7398.04,7574.9,17608.84,8833.3,11547.6,24210.98,8833.3,8828.02,20567.89
2035,"education","2",28,7885.15,10152.81,21287.52,7885.15,7761.72,18055.76,9456.21,11874.43,24823.12,9456.21,9077.89,21095.72
2035,"education","2",29,8533.21,10431.33,21763.67,8533.21,7974.65,18459.93,10051.29,12185.19,25428.5,10051.29,9315.46,21608.77
2035,"education","2",30,9096.98,10673.67,22293.92,9096.98,8159.92,18933.81,10679.37,12459.19,26066.3,10679.37,9524.92,22115.4
2035,"education","2",31,9656.32,10912.13,22773.84,9656.32,8342.22,19383.88,11581.41,12706.84,26697.42,11581.41,9714.25,22676.5
2035,"education","2",32,10221.94,11167.33,23298.87,10221.94,8537.31,19927.96,12325.29,13034.91,27364.39,12325.29,9965.06,23283.11
2035,"education","2",33,10885.59,11379.15,23802.87,10885.59,8699.25,20331.83,13110.81,13333.38,27996.9,13110.81,10193.24,23848.9
2035,"education","2",34,11682.09,11578.45,24260.63,11682.09,8851.61,20788.14,13923.53,13609.64,28707.1,13923.53,10404.44,24467.32
2035,"education","2",35,12361.79,11831.54,24775.53,12361.79,9045.09,21189.22,14673.22,13941.58,29249.63,14673.22,10658.2,25069.1
2035,"education","2",36,13117.54,12043.88,25226.09,13117.54,9207.42,21648,15573.04,14203.61,29820.98,15573.04,10858.52,25644.71
2035,"education","2",37,13807.61,12283.09,25690.76,13807.61,9390.3,22116.74,16535.64,14448.43,30512.36,16535.64,11045.68,26294.36
2035,"education","2",38,14632.31,12522.64,26154.8,14632.31,9573.43,22599.76,17343.25,14730.67,31194.04,17343.25,11261.45,26922.18
2035,"education","2",39,15493.23,12721.92,26708.57,15493.23,9725.78,23189.41,18253.55,14954.78,31855.12,18253.55,11432.78,27536.29
2035,"education","2",40,16338.42,12966.85,27227.64,16338.42,9913.03,23638.5,19379.62,15233.4,32471.68,19379.62,11645.78,28234.9
2035,"education","2",41,17083.32,13146.24,27755.56,17083.32,10050.17,24053.23,20364.03,15476.07,33112.05,20364.03,11831.3,28729.59
2035,"education","2",42,18040.69,13361.37,28282.78,18040.69,10214.64,24632.06,21530.99,15773.36,33806.34,21530.99,12058.58,29296.52
2035,"education","2",43,19073.21,13585.1,28847.38,19073.21,10385.67,25071.63,22828.32,16031.24,34438.1,22828.32,12255.72,29869.29
2035,"education","2",44,19819.93,13820.78,29433.47,19819.93,10565.85,25551,23950.36,16261.42,35083.73,23950.36,12431.7,30538.08
2035,"education","2",45,20911.78,14010.42,29915.7,20911.78,10710.83,26150.2,25382.24,16504.03,35766.71,25382.24,12617.17,31338.43
2035,"education","2",46,22116.56,14198.41,30512.36,22116.56,10854.54,26785.2,26731.67,16787.33,36457.36,26731.67,12833.74,32005.2
2035,"education","2",47,23348.03,14417.27,31061.38,23348.03,11021.86,27281.81,27912.91,17030.52,37113.87,27912.91,13019.66,32793
2035,"education","2",48,24572.2,14643.22,31618.14,24572.2,11194.59,27825.11,29435.93,17300.33,37838.65,29435.93,13225.93,33437.66
2035,"education","2",49,25863.98,14849.84,32198.52,25863.98,11352.55,28414.6,31113.71,17532.08,38637.29,31113.71,13403.1,34021.55
2035,"education","2",50,27241.58,15029.87,32783.51,27241.58,11490.18,29066.06,32755.82,17828.61,39321.5,32755.82,13629.8,34792.19
2035,"education","2",51,28515.54,15239.83,33343.19,28515.54,11650.7,29676.92,34550.02,18116.12,40167.13,34550.02,13849.59,35516.14
2035,"education","2",52,30296.85,15426.05,34031.46,30296.85,11793.06,30241.18,36415.39,18360.25,41037.54,36415.39,14036.22,36267.4
2035,"education","2",53,31839.85,15698.67,34749.32,31839.85,12001.48,30992.08,38254.35,18583.38,41920.7,38254.35,14206.81,37031.13
2035,"education","2",54,33222.2,15924.38,35329.75,33222.2,12174.03,31535.01,39964.91,18827.35,42735.04,39964.91,14393.32,37997.89
2035,"education","2",55,34644.11,16123.74,36056.07,34644.11,12326.44,32151.2,42205.06,19127.38,43451.05,42205.06,14622.69,38790.71
2035,"education","2",56,36472.8,16343.55,36772.96,36472.8,12494.48,32915.87,44293.25,19428.82,44251.97,44293.25,14853.14,39558.53
2035,"education","2",57,38381.03,16541.84,37616.12,38381.03,12646.07,33576.58,46197.3,19673.17,45182.56,46197.3,15039.95,40484.95
2035,"education","2",58,39897.94,16718.57,38407.58,39897.94,12781.18,34299.6,48103.86,19892.7,46048.17,48102.89,15207.77,41290.72
2035,"education","2",59,41909.1,16932.97,39201,41909.1,12945.09,35116.25,50365.55,20154.25,46854.59,50362.44,15407.72,42254.39
2035,"education","2",60,43803.71,17164.15,40046.25,43803.71,13121.82,36052.09,52553.07,20475.06,47762.96,52529.46,15652.98,43167.73
2035,"education","2",61,46141.21,17377.77,40932.36,46141.21,13285.13,36778.73,55259.86,20775.49,48809.41,55255.78,15882.66,44026.4
2035,"education","2",62,48117.75,17547.44,41794.16,48117.75,13414.84,37809.15,57831.71,21057.83,49827.35,57819.73,16098.5,44968.65
2035,"education","2",63,50343.19,17760.32,42692.43,50334.9,13577.59,38706.77,60840.43,21301.76,50861.28,60803.63,16284.98,46127.99
2035,"education","2",64,53033.98,17959.12,43546.79,53012.52,13729.57,39507.19,64140.78,21584.81,51938.47,64137.25,16501.37,47189.58
2035,"education","2",65,55857.81,18150.52,44486.65,55805.98,13875.89,40344.57,67693,21812.7,53223.14,67675.15,16675.59,48147.61
2035,"education","2",66,58504.3,18380.33,45305.05,58453.89,14051.58,41180.94,70903.81,22116.48,54427.87,70903.81,16907.82,49361.53
2035,"education","2",67,61942.68,18596.13,46275.79,61935.4,14216.56,42165.72,74715.14,22381.67,55725.67,74644.94,17110.56,50646.32
2035,"education","2",68,65591.45,18801.57,47154,65562.49,14373.61,43137.36,78537.31,22656.52,56859.16,78483.7,17320.68,51995.83
2035,"education","2",69,69381.85,19030.34,48257.06,69380.06,14548.51,44171.98,82192.51,22957.71,58226.71,82091.28,17550.94,53558.14
2035,"education","2",70,72943.14,19280.52,49240.61,72921.45,14739.76,45220.63,86937.91,23222.34,59591.63,86855.91,17753.25,55092.9
2035,"education","2",71,76561.85,19515.05,50419.2,76528.98,14919.06,46339.56,92272.9,23499.62,61325.6,92253.16,17965.23,56295.63
2035,"education","2",72,80435.49,19709.77,51640.1,80419.58,15067.92,47400.99,97730.2,23761.7,62958.17,97694.56,18165.58,57930.22
2035,"education","2",73,85151.38,19900.65,52670.98,85147.01,15213.85,48603.52,102884.3,24048.72,64557.54,102875.8,18385.01,59523.09
2035,"education","2",74,91250.67,20143.91,53857.51,91141.86,15399.82,49796.91,107795.66,24371.45,66141.2,107696.85,18631.73,61125.72
2035,"education","2",75,96420.37,20371.89,55178.55,96287.41,15574.11,51094.99,113796.13,24592.51,67916.73,113766.26,18800.72,62998.35
2035,"education","2",76,102243.14,20647.23,56589.85,102196.88,15784.6,52409.41,120732.18,24889.98,69551.02,120728.65,19028.14,64791.96
2035,"education","2",77,107500.15,20892.65,57887.55,107488.22,15972.22,53754.1,128876.69,25140.03,71600.28,128771.75,19219.3,66429.09
2035,"education","2",78,113392.29,21151.47,59630.45,113388.87,16170.09,55459.91,137434.99,25409.84,73599.17,137429.77,19425.57,68603.64
2035,"education","2",79,120990.23,21457.72,61442.9,120980.39,16404.21,57251.89,146149.4,25691.42,75505.4,146149.4,19640.84,70692.03
2035,"education","2",80,128771.75,21702.5,63432.74,128701.59,16591.35,58963.45,155554.03,26022.79,77689.37,155554.03,19894.16,72880.67
2035,"education","2",81,139509.77,21989.06,65036.53,139341.72,16810.42,61164.09,165454.08,26373.15,80131.99,165454.08,20162.01,74959.92
2035,"education","2",82,149533.21,22233.49,67339,149533.21,16997.28,63265.91,180485.17,26685.25,82281.67,180485.17,20400.61,77285.2
2035,"education","2",83,164401.66,22507.33,69439.51,164401.66,17206.63,65475,196638.12,27043.54,85221.02,196638.12,20674.52,80138.54
2035,"education","2",84,182892.17,22847.87,71657.48,182892.17,17466.97,67519.33,212427.54,27429.26,88000.06,212427.54,20969.39,82760.51
2035,"education","2",85,201070.85,23126.84,73868.96,201070.85,17680.24,69624.38,237077.53,27804.71,91256.01,237077.53,21256.43,86376.85
2035,"education","2",86,216603.28,23473.92,76706.54,216603.28,17945.57,72362.71,264675.31,28140.09,94783.19,264675.31,21512.82,90061.76
2035,"education","2",87,238893.03,23840.53,79448.79,238893.03,18225.85,75093.79,293172.42,28548.35,98875.01,293172.42,21824.93,93718.09
2035,"education","2",88,266996.8,24125.72,82839.91,266996.8,18443.87,78896.98,320293.16,28935.64,102495.47,320293.16,22121.01,97241.03
2035,"education","2",89,296143.61,24498.52,86894.84,296143.61,18728.87,82517.27,358696.65,29504.05,107023.15,358696.65,22555.55,101383.42
2035,"education","2",90,333325.05,24899.55,90544.21,333325.05,19035.46,86455.37,408405.77,29994.33,111435.23,408405.77,22930.37,105558.58
2035,"education","2",91,375691.74,25272.27,95032.27,375691.74,19320.4,91218.37,457122.11,30474.78,116210.75,457122.11,23297.66,111437.65
2035,"education","2",92,425881.05,25709.03,100554.18,425881.05,19654.3,96660.07,525460.38,31180.98,123039.64,525460.38,23837.55,117719.4
2035,"education","2",93,475834.93,26174.58,106964.95,475834.93,20010.2,102293.08,603860.5,31834.12,129721.12,603860.5,24336.87,124522.87
2035,"education","2",94,537528.79,26675.3,113489.51,537528.79,20393,109283.98,681336.89,32546.06,138272.05,681336.89,24881.14,133403.43
2035,"education","2",95,642826.08,27258.34,122183.39,642826.08,20838.73,117990.4,796636.5,33307.33,150438.43,796636.5,25463.12,145593.94
2035,"education","2",96,800755.87,28027.19,132386.08,800755.87,21426.51,127812.21,992938.86,34239.68,165251.38,992938.86,26175.89,158831.2
2035,"education","2",97,1018044.19,29113,152314.71,1018044.19,22256.59,146925.25,1230840.77,35467.38,184341.71,1230840.77,27114.45,180118.32
2035,"education","2",98,1320859.19,30474.78,177011.38,1320859.19,23297.66,172977.32,1683329.63,37253.55,220472.78,1683329.63,28479.97,215502.56
